chr	start	end	depth
chr7	50318336	50318637	59.0295681063123
chr7	50318978	50319171	58.60712435233161
chr7	50367936	50369514	54.01416349809885
chr7	56010981	56011939	57.269180584551144
chr7	56017164	56017449	57.70166666666667
chr7	56021003	56021301	59.17290268456376
chr7	56033064	56033564	58.21445
chr7	66075771	66076163	57.20108418367347
chr7	66082810	66083413	57.36799336650083
chr7	66086515	66087230	58.0322027972028
chr7	66089542	66089765	58.90291479820628
chr7	66092698	66093628	58.2719623655914
chr7	66993147	66993487	58.2839705882353
chr7	66994142	66994436	59.56845238095239
chr7	66995220	66995671	58.015243902439025
chr7	75907506	75907701	59.14230769230769
chr7	75945252	75945462	58.958690476190476
chr7	75970917	75971162	57.41816326530612
chr7	75972343	75972834	58.87892057026477
chr7	75981841	75982392	58.78734119782214
chr7	75983246	75983926	57.54694852941177
chr7	96121585	96122068	58.56413043478261
chr7	96184207	96184644	58.73798627002289
chr7	96184857	96185084	58.592511013215855
chr7	99374179	99374648	57.427292110874205
chr7	99383981	99384241	57.656730769230776
chr7	99385630	99385848	58.613876146788996
chr7	99387969	99388331	58.26664364640884
chr7	99389024	99390053	58.35272108843537
chr7	99393959	99394886	58.72745415318231
chr7	107915436	107915766	58.72530303030303
chr7	107916724	107917034	57.48112903225806
chr7	107917203	107917532	57.395440729483276
chr7	107917854	107918131	60.232581227436825
chr7	107918940	107921273	49.925471495927994
chr7	117475621	117475878	58.108852140077815
chr7	117535178	117535481	58.73168316831683
chr7	117548571	117548893	57.76568322981367
chr7	117564599	117564857	59.59738372093024
chr7	117587669	117587903	59.061965811965806
chr7	117590283	117590509	60.6554203539823
chr7	117606604	117606823	56.48105022831051
chr7	117610449	117610739	59.75043103448276
chr7	117666838	117668735	46.992764891934634
chr7	117709947	117710771	58.358222087378635
chr8	28678016	28678263	57.12823886639676
chr8	28715515	28718277	47.957738957277336
chr8	28739831	28743284	49.67819287576021
chr8	28750587	28755669	52.33640791027155
chr8	42271393	42272499	57.502283001808316
chr8	42288564	42288798	56.38108974358975
chr8	42293373	42293638	56.718301886792446
chr8	42308831	42309095	57.24147727272727
chr8	42309392	42309835	57.66625282167043
chr8	42313955	42314499	57.229044117647064
chr8	42316140	42316409	57.28355018587361
chr8	42319086	42319491	57.394259259259265
chr8	42321984	42322564	58.05012931034482
chr8	42325540	42326167	57.54381977671451
chr8	42329054	42332723	50.171354592532026
chr8	47773038	47774447	55.71738821859475
chr8	47776774	47777053	55.806272401433695
chr8	47778389	47778869	57.22734375
chr8	47782308	47783077	57.08211963589076
chr8	47783672	47784209	57.984031657355686
chr8	47788836	47789119	57.070671378091866
chr8	47800723	47801056	57.091141141141144
chr8	47807067	47807396	57.897872340425536
chr8	47852603	47852854	56.92440239043825
chr8	47854013	47854284	58.53394833948339
chr8	47855152	47855443	57.820446735395194
chr8	47857086	47857369	59.04425795053004
chr8	47858446	47858705	56.20878378378378
chr8	47858779	47859056	56.127346570397115
chr8	47859541	47859829	57.71788194444444
chr8	47877654	47877921	57.31413857677902
chr8	47885874	47886217	57.7673469387755
chr8	47898400	47898639	56.58650627615062
chr8	47930602	47930857	56.444313725490204
chr8	47932950	47933242	58.26669520547945
chr8	47933895	47934160	57.995566037735856
chr8	47934939	47935128	57.357804232804234
chr8	47935662	47935970	57.630762987012986
chr8	47936283	47936587	57.88141447368421
chr8	47943139	47943436	57.02516835016835
chr8	47943783	47944099	58.17816455696203
chr8	47957101	47957333	59.116379310344826
chr8	47959045	47959379	57.27170658682635
chr8	47959903	47960253	55.578857142857146
chr8	60794916	60795197	57.01610320284698
chr8	60800318	60800596	57.35107913669064
chr8	60808147	60808342	58.89782051282051
chr8	60816317	60816571	56.64261811023622
chr8	60841574	60842122	57.175958029197076
chr8	60850423	60850692	58.25111524163568
chr8	60860834	60868098	53.75450509361234
chr8	89933266	89935682	46.75455298013245
chr8	89943183	89943436	58.547628458498025
chr8	89946070	89946695	57.068200000000004
chr8	144359553	144360783	56.66693089430894
chr8	144515694	144516834	56.455964912280706
chr9	220678	220933	61.56990196078432
chr9	340089	340690	60.197088186356076
chr9	367948	370370	50.29503509496284
chr9	380209	381457	43.809274839743594
chr9	34648928	34650352	59.014694522471906
chr9	78317606	78317874	61.06399253731344
chr9	128907087	128909391	49.59601779513889
chr9	128916026	128918109	48.42261161785886
chr9	130458331	130458659	62.12713414634146
chr9	130464041	130464237	61.15012755102041
chr9	130466404	130466869	61.43327956989248
chr9	130480315	130480519	60.645955882352936
chrX	31097607	31098253	62.316331269349845
chrX	31172278	31172483	60.7569512195122
chrX	31209428	31209769	61.288636363636364
chrX	31435482	31435724	59.92820247933885
chrX	31508138	31508551	61.20526634382567
chrX	31875118	31875443	60.27853846153846
chrX	31929526	31929815	62.68321799307959
chrX	32151320	32151496	61.54588068181819
chrX	32573460	32573916	62.60383771929825
chrX	32644062	32644383	62.31035825545172
chrX	32697800	32698068	62.32378731343283
chrX	32823225	32823457	60.85215517241379
chrX	32960138	32960417	59.83879928315412
chrX	33085831	33085997	60.98599397590361
chrX	33211212	33211624	60.883131067961166
chrX	38381272	38381499	61.44746696035243
chrX	38401205	38401498	61.40725255972696
chrX	38403548	38403810	61.24713740458016
chrX	48683709	48684055	62.70664739884393
chrX	71110086	71110758	61.25465029761905
chrX	101352973	101353421	62.67059151785715
chrX	101355515	101356338	60.96807411907655
chrX	101358240	101358507	60.61301498127341
chrX	101358547	101358766	60.19109589041096
chrX	101359223	101359417	61.11675257731959
chrX	153724798	153726236	58.95731919332407
chrX	153729162	153729967	60.753074534161485
chrX	153740504	153740789	62.379561403508774
chrX	153742917	153743141	61.14709821428571
chrX	153743151	153743416	61.25
chrX	154770689	154770949	61.143846153846155
chrX	154776729	154777759	61.79269417475729
