chr	start	end	depth
chr7	50318336	50318637	80.52342192691029
chr7	50318978	50319171	74.38497409326425
chr7	50367936	50369514	46.10285171102662
chr7	56010981	56011939	60.64859081419625
chr7	56017164	56017449	69.3398245614035
chr7	56021003	56021301	69.36006711409397
chr7	56033064	56033564	66.76735
chr7	66075771	66076163	68.74802295918367
chr7	66082810	66083413	64.92624378109453
chr7	66086515	66087230	63.61363636363636
chr7	66089542	66089765	72.82713004484305
chr7	66092698	66093628	61.09196236559139
chr7	66993147	66993487	79.23426470588235
chr7	66994142	66994436	83.24345238095239
chr7	66995220	66995671	70.47261640798226
chr7	75907506	75907701	73.07641025641026
chr7	75945252	75945462	72.63726190476191
chr7	75970917	75971162	81.58224489795919
chr7	75972343	75972834	67.43716904276985
chr7	75981841	75982392	81.7165607985481
chr7	75983246	75983926	67.63797794117647
chr7	96121585	96122068	68.05905797101448
chr7	96184207	96184644	79.8337528604119
chr7	96184857	96185084	73.73821585903083
chr7	99374179	99374648	70.55501066098081
chr7	99383981	99384241	83.94365384615385
chr7	99385630	99385848	71.77408256880734
chr7	99387969	99388331	83.96063535911603
chr7	99389024	99390053	59.25359572400389
chr7	99393959	99394886	60.78783710895361
chr7	107915436	107915766	80.14780303030304
chr7	107916724	107917034	83.4141129032258
chr7	107917203	107917532	82.20866261398177
chr7	107917854	107918131	82.7086642599278
chr7	107918940	107921273	54.57359622803258
chr7	117475621	117475878	71.92626459143969
chr7	117535178	117535481	70.64645214521451
chr7	117548571	117548893	70.3263198757764
chr7	117564599	117564857	71.09127906976744
chr7	117587669	117587903	71.19188034188035
chr7	117590283	117590509	70.54092920353983
chr7	117606604	117606823	70.69406392694063
chr7	117610449	117610739	70.30353448275862
chr7	117666838	117668735	41.08650500790722
chr7	117709947	117710771	62.54696601941747
chr8	28678016	28678263	68.8736842105263
chr8	28715515	28718277	47.39317523533671
chr8	28739831	28743284	53.80815233130611
chr8	28750587	28755669	61.66113734750098
chr8	42271393	42272499	54.12036618444846
chr8	42288564	42288798	70.26452991452992
chr8	42293373	42293638	68.47594339622641
chr8	42308831	42309095	77.18172348484849
chr8	42309392	42309835	65.1247178329571
chr8	42313955	42314499	62.03382352941177
chr8	42316140	42316409	65.51013011152416
chr8	42319086	42319491	65.14345679012345
chr8	42321984	42322564	64.83349137931035
chr8	42325540	42326167	62.88273524720893
chr8	42329054	42332723	55.76434995911693
chr8	47773038	47774447	46.778992193044715
chr8	47776774	47777053	75.84740143369176
chr8	47778389	47778869	62.919375
chr8	47782308	47783077	79.62317945383616
chr8	47783672	47784209	65.33417132216015
chr8	47788836	47789119	68.76148409893993
chr8	47800723	47801056	65.63843843843844
chr8	47807067	47807396	65.7879179331307
chr8	47852603	47852854	77.96673306772908
chr8	47854013	47854284	78.03182656826569
chr8	47855152	47855443	76.75756013745703
chr8	47857086	47857369	77.83065371024735
chr8	47858446	47858705	76.68938223938224
chr8	47858779	47859056	76.03465703971119
chr8	47859541	47859829	67.70703125
chr8	47877654	47877921	66.49812734082397
chr8	47885874	47886217	64.82018950437318
chr8	47898400	47898639	67.50418410041841
chr8	47930602	47930857	67.03862745098039
chr8	47932950	47933242	78.21138698630138
chr8	47933895	47934160	80.16971698113208
chr8	47934939	47935128	79.89814814814815
chr8	47935662	47935970	78.32410714285714
chr8	47936283	47936587	66.45411184210526
chr8	47943139	47943436	74.853367003367
chr8	47943783	47944099	67.90276898734177
chr8	47957101	47957333	77.27683189655173
chr8	47959045	47959379	77.41137724550899
chr8	47959903	47960253	66.86764285714285
chr8	60794916	60795197	67.75871886120997
chr8	60800318	60800596	69.08615107913668
chr8	60808147	60808342	70.73961538461539
chr8	60816317	60816571	68.67598425196852
chr8	60841574	60842122	64.70488138686132
chr8	60850423	60850692	64.26477695167287
chr8	60860834	60868098	65.91919052863436
chr8	89933266	89935682	45.4106167218543
chr8	89943183	89943436	70.60454545454544
chr8	89946070	89946695	63.6438
chr8	144359553	144360783	49.53414634146341
chr8	144515694	144516834	52.268070175438595
chr9	220678	220933	86.84049019607843
chr9	340089	340690	76.94837770382695
chr9	367948	370370	55.36734104046243
chr9	380209	381457	63.78914262820513
chr9	34648928	34650352	59.546400983146064
chr9	78317606	78317874	84.99365671641792
chr9	128907087	128909391	53.58611111111111
chr9	128916026	128918109	48.289726356216995
chr9	130458331	130458659	86.02614329268292
chr9	130464041	130464237	85.69119897959183
chr9	130466404	130466869	80.68354838709678
chr9	130480315	130480519	86.20612745098039
chrX	31097607	31098253	76.56130030959753
chrX	31172278	31172483	87.55048780487805
chrX	31209428	31209769	84.28262463343108
chrX	31435482	31435724	87.05785123966942
chrX	31508138	31508551	82.66943099273608
chrX	31875118	31875443	85.56684615384616
chrX	31929526	31929815	84.65
chrX	32151320	32151496	86.77485795454545
chrX	32573460	32573916	84.56617324561404
chrX	32644062	32644383	83.87733644859813
chrX	32697800	32698068	87.82285447761194
chrX	32823225	32823457	87.76530172413793
chrX	32960138	32960417	86.92240143369176
chrX	33085831	33085997	88.32756024096385
chrX	33211212	33211624	84.61589805825243
chrX	38381272	38381499	88.7135462555066
chrX	38401205	38401498	84.92977815699659
chrX	38403548	38403810	87.70152671755724
chrX	48683709	48684055	80.93294797687861
chrX	71110086	71110758	79.34174107142857
chrX	101352973	101353421	81.814453125
chrX	101355515	101356338	75.71111786148239
chrX	101358240	101358507	100.23642322097378
chrX	101358547	101358766	99.4736301369863
chrX	101359223	101359417	89.88569587628866
chrX	153724798	153726236	61.239760083449234
chrX	153729162	153729967	75.91959627329193
chrX	153740504	153740789	84.75719298245613
chrX	153742917	153743141	97.67734375
chrX	153743151	153743416	86.39358490566038
chrX	154770689	154770949	86.86307692307693
chrX	154776729	154777759	70.97946601941747
