chr	start	end	depth
chr7	50318336	50318637	54.38845514950166
chr7	50318978	50319171	55.93018134715025
chr7	50367936	50369514	53.23553548795944
chr7	56010981	56011939	55.654671189979126
chr7	56017164	56017449	55.142105263157895
chr7	56021003	56021301	56.02609060402684
chr7	56033064	56033564	55.45035
chr7	66075771	66076163	55.23182397959183
chr7	66082810	66083413	54.41198175787728
chr7	66086515	66087230	54.081048951048956
chr7	66089542	66089765	54.522533632286994
chr7	66092698	66093628	54.708521505376346
chr7	66993147	66993487	54.29764705882353
chr7	66994142	66994436	54.429846938775505
chr7	66995220	66995671	55.02671840354767
chr7	75907506	75907701	54.76807692307692
chr7	75945252	75945462	56.38333333333334
chr7	75970917	75971162	55.83295918367347
chr7	75972343	75972834	55.630397148676174
chr7	75981841	75982392	54.44605263157895
chr7	75983246	75983926	55.50466911764706
chr7	96121585	96122068	55.00714285714285
chr7	96184207	96184644	55.79353546910755
chr7	96184857	96185084	55.43270925110132
chr7	99374179	99374648	55.32702558635394
chr7	99383981	99384241	55.59538461538462
chr7	99385630	99385848	53.77522935779816
chr7	99387969	99388331	55.02810773480663
chr7	99389024	99390053	55.873177842565596
chr7	99393959	99394886	55.50277777777778
chr7	107915436	107915766	55.80325757575757
chr7	107916724	107917034	55.16758064516129
chr7	107917203	107917532	55.35387537993921
chr7	107917854	107918131	55.03574007220217
chr7	107918940	107921273	49.000417916845265
chr7	117475621	117475878	56.35466926070039
chr7	117535178	117535481	56.32871287128713
chr7	117548571	117548893	53.87251552795031
chr7	117564599	117564857	56.00416666666666
chr7	117587669	117587903	54.92788461538462
chr7	117590283	117590509	55.13429203539823
chr7	117606604	117606823	56.2466894977169
chr7	117610449	117610739	54.99577586206897
chr7	117666838	117668735	48.7277016341592
chr7	117709947	117710771	55.244205097087374
chr8	28678016	28678263	55.315991902834
chr8	28715515	28718277	48.23932838522809
chr8	28739831	28743284	49.1464740805097
chr8	28750587	28755669	50.78543880362062
chr8	42271393	42272499	54.793286618444846
chr8	42288564	42288798	54.74241452991453
chr8	42293373	42293638	54.30735849056604
chr8	42308831	42309095	55.1595643939394
chr8	42309392	42309835	54.47302483069977
chr8	42313955	42314499	54.23708639705883
chr8	42316140	42316409	54.965799256505576
chr8	42319086	42319491	55.48882716049383
chr8	42321984	42322564	54.2692672413793
chr8	42325540	42326167	54.39381977671451
chr8	42329054	42332723	49.65829245025893
chr8	47773038	47774447	54.984563520227105
chr8	47776774	47777053	54.18862007168459
chr8	47778389	47778869	55.87635416666667
chr8	47782308	47783077	55.06141092327698
chr8	47783672	47784209	54.380027932960886
chr8	47788836	47789119	54.29037102473499
chr8	47800723	47801056	56.040240240240244
chr8	47807067	47807396	54.978419452887536
chr8	47852603	47852854	54.63635458167331
chr8	47854013	47854284	53.95479704797047
chr8	47855152	47855443	54.43865979381443
chr8	47857086	47857369	54.10247349823321
chr8	47858446	47858705	55.186100386100385
chr8	47858779	47859056	54.72590252707581
chr8	47859541	47859829	54.82786458333334
chr8	47877654	47877921	53.93071161048689
chr8	47885874	47886217	55.53556851311953
chr8	47898400	47898639	54.73556485355649
chr8	47930602	47930857	54.49313725490195
chr8	47932950	47933242	54.64940068493151
chr8	47933895	47934160	53.45867924528302
chr8	47934939	47935128	54.649867724867725
chr8	47935662	47935970	54.68068181818181
chr8	47936283	47936587	52.753782894736844
chr8	47943139	47943436	54.9543771043771
chr8	47943783	47944099	54.59177215189874
chr8	47957101	47957333	54.55344827586207
chr8	47959045	47959379	52.975823353293414
chr8	47959903	47960253	54.504642857142855
chr8	60794916	60795197	53.31032028469751
chr8	60800318	60800596	54.66600719424461
chr8	60808147	60808342	54.734487179487175
chr8	60816317	60816571	55.06181102362204
chr8	60841574	60842122	55.73649635036496
chr8	60850423	60850692	53.54451672862454
chr8	60860834	60868098	52.01444796255506
chr8	89933266	89935682	47.20332160596026
chr8	89943183	89943436	54.00830039525691
chr8	89946070	89946695	55.11204
chr8	144359553	144360783	55.07928861788618
chr8	144515694	144516834	54.50701754385965
chr9	220678	220933	56.72666666666667
chr9	340089	340690	56.446131447587355
chr9	367948	370370	49.18154417836499
chr9	380209	381457	36.64379006410256
chr9	34648928	34650352	56.32368328651686
chr9	78317606	78317874	57.012406716417914
chr9	128907087	128909391	49.04985894097222
chr9	128916026	128918109	48.26998319731157
chr9	130458331	130458659	56.0798018292683
chr9	130464041	130464237	56.36352040816327
chr9	130466404	130466869	57.42263440860215
chr9	130480315	130480519	56.90710784313726
chrX	31097607	31098253	57.43626160990713
chrX	31172278	31172483	56.96231707317073
chrX	31209428	31209769	57.443255131964804
chrX	31435482	31435724	57.303719008264466
chrX	31508138	31508551	57.61616222760291
chrX	31875118	31875443	57.245384615384616
chrX	31929526	31929815	57.78114186851211
chrX	32151320	32151496	57.61264204545455
chrX	32573460	32573916	57.30202850877193
chrX	32644062	32644383	58.29431464174455
chrX	32697800	32698068	55.49095149253732
chrX	32823225	32823457	57.40129310344828
chrX	32960138	32960417	57.917204301075266
chrX	33085831	33085997	58.19924698795181
chrX	33211212	33211624	57.1682645631068
chrX	38381272	38381499	56.695484581497794
chrX	38401205	38401498	56.889163822525596
chrX	38403548	38403810	56.70028625954198
chrX	48683709	48684055	57.03236994219653
chrX	71110086	71110758	57.11056547619048
chrX	101352973	101353421	57.306696428571435
chrX	101355515	101356338	57.7798602673147
chrX	101358240	101358507	56.391666666666666
chrX	101358547	101358766	58.55022831050228
chrX	101359223	101359417	57.64033505154639
chrX	153724798	153726236	56.963056328233655
chrX	153729162	153729967	58.12866459627329
chrX	153740504	153740789	57.57964912280702
chrX	153742917	153743141	56.21149553571429
chrX	153743151	153743416	56.478490566037735
chrX	154770689	154770949	57.250480769230776
chrX	154776729	154777759	57.17657766990292
