region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(58852,59001)(45509250,45509399)(45509250,45509400)	chr1	45509325	151	0.025641	0.025641	0.025638	0.012989	0.012986	0.012986
(59002,59151)(45509400,45509549)(45509400,45509550)	chr1	45509475	151	-0.007145	-0.019969	0.005836	-0.016373	0.009253	-0.003399
(59152,59301)(45509550,45509699)(45509550,45509700)	chr1	45509625	151	0.157952	0.010308	0.104873	0.035745	0.136173	-0.025384
(59302,59451)(45509700,45509849)(45509700,45509850)	chr1	45509775	151	0.025625	0.025641	0.025641	0.012980	0.012979	0.012996
(59452,59601)(45509850,45509999)(45509850,45510000)	chr1	45509925	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(59602,59751)(45510000,45510149)(45510000,45510150)	chr1	45510075	151	0.025641	0.025644	0.025646	0.012987	0.012989	0.012992
(59752,59901)(45510150,45510299)(45510150,45510300)	chr1	45510225	151	0.127665	0.022956	0.019611	0.070000	0.066582	-0.046776
(59902,60051)(45510300,45510449)(45510300,45510450)	chr1	45510375	151	0.025632	0.025641	0.025641	0.012983	0.012983	0.012992
(60052,60201)(45510450,45510599)(45510450,45510600)	chr1	45510525	151	0.100045	0.055228	-0.011305	0.086732	0.018679	-0.029920
(60202,60351)(45510600,45510749)(45510600,45510750)	chr1	45510675	151	0.025641	0.025637	0.025641	0.012986	0.012990	0.012985
(60352,60501)(45510750,45510899)(45510750,45510900)	chr1	45510825	151	0.142457	0.022448	0.019744	0.078223	0.075461	-0.055519
(60502,60651)(45510900,45511049)(45510900,45511050)	chr1	45510975	151	0.368952	0.067496	0.165981	0.174378	0.285996	-0.104496
(60652,60801)(45511050,45511199)(45511050,45511200)	chr1	45511125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(60802,60951)(45511200,45511349)(45511200,45511350)	chr1	45511275	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(60952,61101)(45511350,45511499)(45511350,45511500)	chr1	45511425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(61102,61251)(45511500,45511649)(45511500,45511650)	chr1	45511575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(61252,61401)(45511650,45511799)(45511650,45511800)	chr1	45511725	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(61402,61551)(45511800,45511949)(45511800,45511950)	chr1	45511875	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(61552,61701)(45511950,45512099)(45511950,45512100)	chr1	45512025	151	0.172281	0.008485	0.102227	0.044882	0.144199	-0.036361
(61702,61851)(45512100,45512249)(45512100,45512250)	chr1	45512175	151	-0.018603	0.002395	0.018083	-0.017141	-0.001291	0.019539
(61852,62001)(45512250,45512399)(45512250,45512400)	chr1	45512325	151	0.025641	0.127622	0.096759	0.030371	-0.004395	0.106161
(62002,62151)(45512400,45512549)(45512400,45512550)	chr1	45512475	151	0.025645	0.025708	0.025641	0.013025	0.012955	0.013020
(62152,62301)(45512550,45512699)(45512550,45512700)	chr1	45512625	151	0.025638	0.025641	0.025641	0.012986	0.012986	0.012989
(62302,62451)(45512700,45512849)(45512700,45512850)	chr1	45512775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(62452,62601)(45512850,45512999)(45512850,45513000)	chr1	45512925	151	0.025641	0.029553	0.101310	-0.025422	0.051397	0.055420
(62602,62751)(45513000,45513149)(45513000,45513150)	chr1	45513075	151	0.352103	0.064343	0.163681	0.160893	0.273131	-0.094386
(62752,62901)(45513150,45513299)(45513150,45513300)	chr1	45513225	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(62902,63051)(45513300,45513449)(45513300,45513450)	chr1	45513375	151	0.111875	0.025640	0.120253	0.008248	0.110395	0.017726
(63052,63133)(45513450,45513531)(45513450,45513600)	chr1	45513525	83	0.026141	0.034397	0.030278	0.015373	0.011116	0.019630
(63134,63239)(53196644,53196749)(53196600,53196750)	chr1	53196675	107	0.058995	0.042058	0.024650	0.039408	0.021398	0.003560
(63240,63389)(53196750,53196899)(53196750,53196900)	chr1	53196825	151	0.025640	0.025638	0.025645	0.012983	0.012991	0.012989
(63390,63539)(53196900,53197049)(53196900,53197050)	chr1	53196975	151	0.025642	0.025641	0.025641	0.012988	0.012988	0.012987
(63540,63689)(53197050,53197199)(53197050,53197200)	chr1	53197125	151	0.078433	-0.006050	0.090574	-0.009647	0.091327	0.003615
(63690,63839)(53197200,53197349)(53197200,53197350)	chr1	53197275	151	0.025634	0.025335	0.025613	0.012842	0.013127	0.012820
(63840,63989)(53197350,53197499)(53197350,53197500)	chr1	53197425	151	-0.000828	0.067953	0.013987	0.027730	-0.028557	0.042643
(63990,64139)(53197500,53197649)(53197500,53197650)	chr1	53197575	151	0.016954	0.007109	0.018766	0.002645	0.014455	0.004490
(64140,64146)(53197650,53197656)(53197650,53197800)	chr1	53197725	8	0.026083	0.021873	0.025126	0.011549	0.014880	0.010567
(64147,64267)(53199629,53199749)(53199600,53199750)	chr1	53199675	122	0.013264	0.031912	0.012520	0.016593	-0.003240	0.015839
(64268,64417)(53199750,53199899)(53199750,53199900)	chr1	53199825	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(64418,64567)(53199900,53200049)(53199900,53200050)	chr1	53199975	151	-0.008156	0.029668	-0.001071	0.011532	-0.019655	0.018585
(64568,64717)(53200050,53200199)(53200050,53200200)	chr1	53200125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(64718,64867)(53200200,53200349)(53200200,53200350)	chr1	53200275	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(64868,65017)(53200350,53200499)(53200350,53200500)	chr1	53200425	151	-0.007309	0.065914	0.015718	0.022530	-0.029813	0.045656
(65018,65167)(53200500,53200649)(53200500,53200650)	chr1	53200575	151	0.025641	0.025642	0.025642	0.012988	0.012988	0.012989
(65168,65317)(53200650,53200799)(53200650,53200800)	chr1	53200725	151	0.025641	0.025641	0.025637	0.012990	0.012986	0.012986
(65318,65467)(53200800,53200949)(53200800,53200950)	chr1	53200875	151	0.025434	0.025635	0.025641	0.012879	0.012885	0.013091
(65468,65617)(53200950,53201099)(53200950,53201100)	chr1	53201025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(65618,65767)(53201100,53201249)(53201100,53201250)	chr1	53201175	151	0.076850	-0.013950	0.139946	-0.042326	0.122289	0.028472
(65768,65917)(53201250,53201399)(53201250,53201400)	chr1	53201325	151	-0.012429	0.030064	-0.000255	0.009214	-0.021566	0.021312
(65918,66067)(53201400,53201549)(53201400,53201550)	chr1	53201475	151	0.063581	0.025641	0.076838	0.005858	0.059833	0.020117
(66068,66217)(53201550,53201699)(53201550,53201700)	chr1	53201625	151	0.025641	0.025784	0.025794	0.012982	0.012993	0.013140
(66218,66367)(53201700,53201849)(53201700,53201850)	chr1	53201775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(66368,66517)(53201850,53201999)(53201850,53202000)	chr1	53201925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(66518,66667)(53202000,53202149)(53202000,53202150)	chr1	53202075	151	0.025641	0.025644	0.025643	0.012988	0.012987	0.012990
(66668,66817)(53202150,53202299)(53202150,53202300)	chr1	53202225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(66818,66967)(53202300,53202449)(53202300,53202450)	chr1	53202375	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(66968,67117)(53202450,53202599)(53202450,53202600)	chr1	53202525	151	0.085538	0.025641	0.078286	0.016937	0.072482	0.009038
(67118,67267)(53202600,53202749)(53202600,53202750)	chr1	53202675	151	0.025632	0.025590	0.025642	0.012956	0.013010	0.012967
(67268,67417)(53202750,53202899)(53202750,53202900)	chr1	53202825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(67418,67567)(53202900,53203049)(53202900,53203050)	chr1	53202975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(67568,67717)(53203050,53203199)(53203050,53203200)	chr1	53203125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(67718,67867)(53203200,53203349)(53203200,53203350)	chr1	53203275	151	0.213398	0.025641	0.195827	0.024034	0.215999	0.001942
(67868,68017)(53203350,53203499)(53203350,53203500)	chr1	53203425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(68018,68167)(53203500,53203649)(53203500,53203650)	chr1	53203575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(68168,68317)(53203650,53203799)(53203650,53203800)	chr1	53203725	151	0.050372	0.025641	0.057864	0.009028	0.042658	0.016948
(68318,68467)(53203800,53203949)(53203800,53203950)	chr1	53203875	151	0.128203	0.025651	0.127535	0.013376	0.123823	0.012610
(68468,68617)(53203950,53204099)(53203950,53204100)	chr1	53204025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(68618,68767)(53204100,53204249)(53204100,53204250)	chr1	53204175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(68768,68917)(53204250,53204399)(53204250,53204400)	chr1	53204325	151	0.026211	0.025638	0.025289	0.013459	0.013101	0.012513
(68918,68982)(53204400,53204464)(53204400,53204550)	chr1	53204475	66	0.034767	0.025756	0.035007	0.012922	0.022464	0.013171
(68983,69055)(53207327,53207399)(53207250,53207400)	chr1	53207325	74	0.015790	0.023048	0.014914	0.012103	0.003812	0.011215
(69056,69205)(53207400,53207549)(53207400,53207550)	chr1	53207475	151	0.023805	0.018489	0.017471	0.012565	0.011529	0.006097
(69206,69355)(53207550,53207699)(53207550,53207700)	chr1	53207625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(69356,69505)(53207700,53207849)(53207700,53207850)	chr1	53207775	151	0.025641	0.025641	0.025639	0.012989	0.012987	0.012987
(69506,69655)(53207850,53207999)(53207850,53208000)	chr1	53207925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(69656,69805)(53208000,53208149)(53208000,53208150)	chr1	53208075	151	0.025641	0.025641	0.025641	0.012987	0.012988	0.012987
(69806,69955)(53208150,53208299)(53208150,53208300)	chr1	53208225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(69956,70105)(53208300,53208449)(53208300,53208450)	chr1	53208375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(70106,70255)(53208450,53208599)(53208450,53208600)	chr1	53208525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(70256,70405)(53208600,53208749)(53208600,53208750)	chr1	53208675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(70406,70555)(53208750,53208899)(53208750,53208900)	chr1	53208825	151	0.108146	-0.015782	0.093530	0.000299	0.114154	-0.015957
(70556,70705)(53208900,53209049)(53208900,53209050)	chr1	53208975	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(70706,70855)(53209050,53209199)(53209050,53209200)	chr1	53209125	151	0.025641	0.019799	0.025641	0.009999	0.015976	0.009999
(70856,71005)(53209200,53209349)(53209200,53209350)	chr1	53209275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(71006,71155)(53209350,53209499)(53209350,53209500)	chr1	53209425	151	0.588861	0.293550	0.087971	0.572121	0.316702	-0.224618
(71156,71305)(53209500,53209649)(53209500,53209650)	chr1	53209575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(71306,71455)(53209650,53209799)(53209650,53209800)	chr1	53209725	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(71456,71605)(53209800,53209949)(53209800,53209950)	chr1	53209875	151	0.007491	0.061050	0.014866	0.027767	-0.020248	0.035226
(71606,71755)(53209950,53210099)(53209950,53210100)	chr1	53210025	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(71756,71905)(53210100,53210249)(53210100,53210250)	chr1	53210175	151	0.025632	0.025641	0.025641	0.012983	0.012983	0.012992
(71906,72055)(53210250,53210399)(53210250,53210400)	chr1	53210325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(72056,72205)(53210400,53210549)(53210400,53210550)	chr1	53210475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(72206,72355)(53210550,53210699)(53210550,53210700)	chr1	53210625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(72356,72505)(53210700,53210849)(53210700,53210850)	chr1	53210775	151	-0.008648	0.030410	0.001588	0.010341	-0.018952	0.020541
(72506,72655)(53210850,53210999)(53210850,53211000)	chr1	53210925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(72656,72805)(53211000,53211149)(53211000,53211150)	chr1	53211075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(72806,72955)(53211150,53211299)(53211150,53211300)	chr1	53211225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(72956,73105)(53211300,53211449)(53211300,53211450)	chr1	53211375	151	0.025641	0.025642	0.025641	0.012988	0.012987	0.012988
(73106,73255)(53211450,53211599)(53211450,53211600)	chr1	53211525	151	0.025626	0.025636	0.025635	0.012981	0.012980	0.012990
(73256,73350)(53211600,53211694)(53211600,53211750)	chr1	53211675	96	0.022142	0.023410	0.020658	0.012602	0.009788	0.011086
(73351,73367)(53212633,53212649)(53212500,53212650)	chr1	53212575	18	0.025260	0.022159	0.024701	0.011491	0.014094	0.010917
(73368,73517)(53212650,53212799)(53212650,53212800)	chr1	53212725	151	0.040846	0.036913	0.005218	0.037041	0.004662	0.000570
(73518,73667)(53212800,53212949)(53212800,53212950)	chr1	53212875	151	0.006532	0.021619	0.014676	0.006813	-0.000259	0.015044
(73668,73682)(53212950,53212964)(53212950,53213100)	chr1	53213025	16	0.025858	0.024005	0.024341	0.012927	0.013271	0.011371
(73683,73815)(53213117,53213249)(53213100,53213250)	chr1	53213175	134	0.008107	0.014994	-0.000090	0.011669	-0.003529	0.003439
(73816,73965)(53213250,53213399)(53213250,53213400)	chr1	53213325	151	0.025641	0.025629	0.025641	0.012981	0.012994	0.012981
(73966,74115)(53213400,53213549)(53213400,53213550)	chr1	53213475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(74116,74265)(53213550,53213699)(53213550,53213700)	chr1	53213625	151	0.101974	-0.025335	0.102564	-0.012838	0.120395	-0.012181
(74266,74415)(53213700,53213849)(53213700,53213850)	chr1	53213775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(74416,74565)(53213850,53213999)(53213850,53214000)	chr1	53213925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(74566,74715)(53214000,53214149)(53214000,53214150)	chr1	53214075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(74716,74865)(53214150,53214299)(53214150,53214300)	chr1	53214225	151	0.006944	0.054719	0.018498	0.022285	-0.015317	0.033988
(74866,74912)(53214300,53214346)(53214300,53214450)	chr1	53214375	48	0.016432	0.023599	0.023643	0.008262	0.008307	0.015620
(74913,74913)(75724199,75724199)(75724050,75724200)	chr1	75724125	2	0.027885	0.021304	0.026375	0.011543	0.016738	0.009991
(74914,75063)(75724200,75724349)(75724200,75724350)	chr1	75724275	151	0.013740	0.015810	0.004517	0.012623	0.001213	0.003314
(75064,75213)(75724350,75724499)(75724350,75724500)	chr1	75724425	151	0.225630	0.025641	0.174949	0.044685	0.211020	-0.018710
(75214,75363)(75724500,75724649)(75724500,75724650)	chr1	75724575	151	-0.023856	0.025641	0.025641	-0.011788	-0.011788	0.037763
(75364,75513)(75724650,75724799)(75724650,75724800)	chr1	75724725	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(75514,75663)(75724800,75724949)(75724800,75724950)	chr1	75724875	151	0.130610	0.017873	0.053794	0.051352	0.088612	-0.033317
(75664,75679)(75724950,75724965)(75724950,75725100)	chr1	75725025	17	0.024925	0.023875	0.023617	0.012753	0.012488	0.011412
(75680,75687)(75728242,75728249)(75728100,75728250)	chr1	75728175	9	0.024844	0.022425	0.023955	0.011796	0.013362	0.010885
(75688,75837)(75728250,75728399)(75728250,75728400)	chr1	75728325	151	0.012241	0.013462	0.015915	0.004913	0.007404	0.008640
(75838,75987)(75728400,75728549)(75728400,75728550)	chr1	75728475	151	0.025641	0.025615	0.025640	0.012975	0.013000	0.012974
(75988,76074)(75728550,75728636)(75728550,75728700)	chr1	75728625	88	0.024048	0.021237	0.047146	-0.001243	0.025585	0.022708
(76075,76156)(75732368,75732449)(75732300,75732450)	chr1	75732375	83	0.030742	0.011442	0.014967	0.013826	0.017399	-0.002318
(76157,76306)(75732450,75732599)(75732450,75732600)	chr1	75732525	151	0.057873	0.025587	0.062480	0.010509	0.049106	0.015411
(76307,76456)(75732600,75732749)(75732600,75732750)	chr1	75732675	151	0.025639	0.025641	0.025637	0.012989	0.012985	0.012987
(76457,76606)(75732750,75732899)(75732750,75732900)	chr1	75732825	151	0.009508	0.036288	-0.018948	0.032643	-0.023090	0.004320
(76607,76756)(75732900,75733049)(75732900,75733050)	chr1	75732975	151	0.068357	0.025624	0.071496	0.011292	0.059514	0.014666
(76757,76906)(75733050,75733199)(75733050,75733200)	chr1	75733125	151	0.007579	0.036392	-0.011820	0.028215	-0.020607	0.008856
(76907,77056)(75733200,75733349)(75733200,75733350)	chr1	75733275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(77057,77206)(75733350,75733499)(75733350,75733500)	chr1	75733425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(77207,77356)(75733500,75733649)(75733500,75733650)	chr1	75733575	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(77357,77484)(75733650,75733777)(75733650,75733800)	chr1	75733725	129	0.019248	0.031058	0.003044	0.023968	-0.004533	0.007582
(77485,77551)(75734483,75734549)(75734400,75734550)	chr1	75734475	68	0.018638	0.008280	0.010912	0.008079	0.010736	0.000236
(77552,77701)(75734550,75734699)(75734550,75734700)	chr1	75734625	151	0.025665	0.025601	0.009326	0.021282	0.004717	0.004652
(77702,77851)(75734700,75734849)(75734700,75734850)	chr1	75734775	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(77852,78001)(75734850,75734999)(75734850,75735000)	chr1	75734925	151	0.004766	0.025272	0.013664	0.008308	-0.003531	0.017289
(78002,78022)(75735000,75735020)(75735000,75735150)	chr1	75735075	22	0.024833	0.024946	0.026100	0.011981	0.013165	0.013282
(78023,78140)(75739832,75739949)(75739800,75739950)	chr1	75739875	119	0.016981	0.021969	0.015388	0.011916	0.005210	0.010297
(78141,78290)(75739950,75740099)(75739950,75740100)	chr1	75740025	151	0.022636	0.006391	-0.003657	0.016479	0.006417	-0.010068
(78291,78440)(75740100,75740249)(75740100,75740250)	chr1	75740175	151	0.011924	0.026234	0.019718	0.009333	0.002663	0.017252
(78441,78449)(75740250,75740258)(75740250,75740400)	chr1	75740325	10	0.024191	0.022243	0.023792	0.011452	0.013037	0.011043
(78450,78470)(75745329,75745349)(75745200,75745350)	chr1	75745275	22	0.023810	0.022833	0.022298	0.012323	0.011776	0.010775
(78471,78620)(75745350,75745499)(75745350,75745500)	chr1	75745425	151	0.008559	0.023151	0.024776	0.003466	0.005130	0.019958
(78621,78770)(75745500,75745649)(75745500,75745650)	chr1	75745575	151	0.366821	0.025667	0.199871	0.130011	0.326991	-0.104009
(78771,78920)(75745650,75745799)(75745650,75745800)	chr1	75745725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(78921,79070)(75745800,75745949)(75745800,75745950)	chr1	75745875	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(79071,79184)(75745950,75746063)(75745950,75746100)	chr1	75746025	115	0.025296	0.011738	0.022434	0.007370	0.018251	0.004438
(79185,79313)(75749271,75749399)(75749250,75749400)	chr1	75749325	130	0.029162	0.028020	0.017484	0.020189	0.009407	0.008231
(79314,79463)(75749400,75749549)(75749400,75749550)	chr1	75749475	151	0.025641	0.025643	0.025641	0.012988	0.012987	0.012989
(79464,79613)(75749550,75749699)(75749550,75749700)	chr1	75749625	151	0.022761	0.022038	0.028877	0.008003	0.015021	0.014281
(79614,79622)(75749700,75749708)(75749700,75749850)	chr1	75749775	10	0.028417	0.022856	0.031033	0.010212	0.018616	0.012909
(79623,79769)(75750303,75750449)(75750300,75750450)	chr1	75750375	148	0.018074	0.031798	0.017758	0.016318	0.001921	0.015996
(79770,79919)(75750450,75750599)(75750450,75750600)	chr1	75750525	151	0.025641	0.025640	-0.020510	0.036126	-0.010151	-0.010152
(79920,80069)(75750600,75750749)(75750600,75750750)	chr1	75750675	151	0.003986	0.001154	-0.002177	0.003662	0.000332	-0.002507
(80070,80219)(75750750,75750899)(75750750,75750900)	chr1	75750825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(80220,80360)(75750900,75751040)(75750900,75751050)	chr1	75750975	142	0.012659	0.002162	0.007491	0.003693	0.009048	-0.001528
(80361,80374)(75754786,75754799)(75754650,75754800)	chr1	75754725	15	0.024455	0.020513	0.020121	0.012580	0.012180	0.008146
(80375,80524)(75754800,75754949)(75754800,75754950)	chr1	75754875	151	0.019874	0.011515	0.014495	0.008528	0.011547	0.003054
(80525,80674)(75754950,75755099)(75754950,75755100)	chr1	75755025	151	-0.011388	-0.019010	-0.016213	-0.007036	-0.004288	-0.011795
(80675,80813)(75755100,75755238)(75755100,75755250)	chr1	75755175	140	0.029750	0.070149	0.061762	0.019591	0.010611	0.053140
(80814,80939)(75760974,75761099)(75760950,75761100)	chr1	75761025	127	0.028692	0.018531	0.011296	0.018228	0.010884	0.000477
(80940,81089)(75761100,75761249)(75761100,75761250)	chr1	75761175	151	0.025641	0.025641	0.022512	0.014591	0.011385	0.011385
(81090,81239)(75761250,75761399)(75761250,75761400)	chr1	75761325	151	-0.016793	-0.014339	-0.022933	-0.004108	-0.012545	-0.010129
(81240,81389)(75761400,75761549)(75761400,75761550)	chr1	75761475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(81390,81539)(75761550,75761699)(75761550,75761700)	chr1	75761625	151	0.074775	0.025185	0.053208	0.024275	0.053443	0.001233
(81540,81604)(75761700,75761764)(75761700,75761850)	chr1	75761775	66	0.021538	0.021488	0.010794	0.016322	0.005451	0.005401
(81605,81659)(75762545,75762599)(75762450,75762600)	chr1	75762525	56	0.021011	0.024738	0.025365	0.010296	0.010939	0.014753
(81660,81809)(75762600,75762749)(75762600,75762750)	chr1	75762675	151	0.025661	0.025521	0.023538	0.014014	0.011981	0.011838
(81810,81959)(75762750,75762899)(75762750,75762900)	chr1	75762825	151	0.025641	0.046434	0.046453	0.012978	0.012998	0.034569
(81960,82109)(75762900,75763049)(75762900,75763050)	chr1	75762975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(82110,82259)(75763050,75763199)(75763050,75763200)	chr1	75763125	151	0.025624	0.025641	0.025641	0.012979	0.012979	0.012996
(82260,82409)(75763200,75763349)(75763200,75763350)	chr1	75763275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(82410,82559)(75763350,75763499)(75763350,75763500)	chr1	75763425	151	0.076025	-0.014873	0.060651	0.000869	0.078201	-0.015633
(82560,82709)(75763500,75763649)(75763500,75763650)	chr1	75763575	151	-0.019919	-0.017117	-0.012552	-0.012111	-0.007613	-0.004862
(82710,82859)(75763650,75763799)(75763650,75763800)	chr1	75763725	151	0.010729	0.024760	0.029703	0.002853	0.007934	0.022219
(82860,82888)(75763800,75763828)(75763800,75763950)	chr1	75763875	30	0.024487	0.024392	0.025261	0.011950	0.012842	0.012744
(82889,82908)(75769030,75769049)(75768900,75769050)	chr1	75768975	21	0.023622	0.023160	0.024399	0.011318	0.012587	0.012115
(82909,83058)(75769050,75769199)(75769050,75769200)	chr1	75769125	151	0.018590	0.024621	0.018272	0.012627	0.006138	0.012303
(83059,83208)(75769200,75769349)(75769200,75769350)	chr1	75769275	151	0.297188	0.068954	0.140073	0.136602	0.216063	-0.065155
(83209,83250)(75769350,75769391)(75769350,75769500)	chr1	75769425	43	0.050887	0.038747	0.018264	0.036656	0.015571	0.002862
(83251,83365)(75785885,75785999)(75785850,75786000)	chr1	75785925	116	0.030829	0.017521	0.018054	0.015386	0.015928	0.002291
(83366,83515)(75786000,75786149)(75786000,75786150)	chr1	75786075	151	0.049185	-0.012416	0.073030	-0.018869	0.069305	0.006529
(83516,83665)(75786150,75786299)(75786150,75786300)	chr1	75786225	151	0.051982	0.025649	0.043092	0.017658	0.035723	0.008325
(83666,83789)(75786300,75786423)(75786300,75786450)	chr1	75786375	125	0.021312	0.006720	0.026904	0.000506	0.021036	0.006237
(83790,83790)(75787349,75787349)(75787200,75787350)	chr1	75787275	2	0.029728	0.022023	0.026230	0.012934	0.017245	0.009335
(83791,83940)(75787350,75787499)(75787350,75787500)	chr1	75787425	151	0.024214	0.025850	0.036169	0.006931	0.017580	0.019259
(83941,84090)(75787500,75787649)(75787500,75787650)	chr1	75787575	151	0.026493	0.025640	0.026814	0.012822	0.014028	0.013152
(84091,84165)(75787650,75787724)(75787650,75787800)	chr1	75787725	76	0.026008	0.029191	0.024785	0.015441	0.010912	0.014185
(84166,84277)(89524688,89524799)(89524650,89524800)	chr1	89524725	113	0.007143	0.018405	0.012947	0.006357	0.000812	0.012220
(84278,84427)(89524800,89524949)(89524800,89524950)	chr1	89524875	151	0.025483	0.025641	0.025641	0.012907	0.012907	0.013069
(84428,84577)(89524950,89525099)(89524950,89525100)	chr1	89525025	151	0.002902	0.017137	0.025943	-0.003047	0.005953	0.020332
(84578,84649)(89525100,89525171)(89525100,89525250)	chr1	89525175	73	0.021623	0.016607	0.024658	0.006819	0.015041	0.009927
(84650,84734)(89526815,89526899)(89526750,89526900)	chr1	89526825	86	0.019104	0.017429	0.019726	0.008474	0.010814	0.009109
(84735,84884)(89526900,89527049)(89526900,89527050)	chr1	89526975	151	0.101643	0.025521	0.084236	0.022522	0.084667	0.003330
(84885,84970)(89527050,89527135)(89527050,89527200)	chr1	89527125	87	0.026418	0.022447	0.022448	0.013386	0.013387	0.009317
(84971,85052)(89549768,89549849)(89549700,89549850)	chr1	89549775	83	0.015877	0.014232	0.019826	0.005157	0.010847	0.009178
(85053,85202)(89549850,89549999)(89549850,89550000)	chr1	89549925	151	0.025641	0.025485	0.025641	0.012907	0.013068	0.012908
(85203,85321)(89550000,89550118)(89550000,89550150)	chr1	89550075	120	0.016585	0.016943	0.023799	0.004863	0.011861	0.012225
(85322,85458)(89558563,89558699)(89558550,89558700)	chr1	89558625	138	0.021047	0.011169	0.017369	0.007491	0.013781	0.003741
(85459,85608)(89558700,89558849)(89558700,89558850)	chr1	89558775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(85609,85758)(89558850,89558999)(89558850,89559000)	chr1	89558925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(85759,85908)(89559000,89559149)(89559000,89559150)	chr1	89559075	151	0.007291	0.014007	0.023947	-0.001407	0.008725	0.015513
(85909,85944)(89559150,89559185)(89559150,89559300)	chr1	89559225	37	0.024929	0.024333	0.024992	0.012285	0.012960	0.012349
(85945,86001)(89568093,89568149)(89568000,89568150)	chr1	89568075	58	0.032272	0.009771	0.008769	0.016908	0.015896	-0.007089
(86002,86151)(89568150,89568299)(89568150,89568300)	chr1	89568225	151	0.021872	0.025642	0.016034	0.015964	0.006151	0.010013
(86152,86301)(89568300,89568449)(89568300,89568450)	chr1	89568375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(86302,86451)(89568450,89568599)(89568450,89568600)	chr1	89568525	151	0.002262	0.022601	0.002591	0.011265	-0.009000	0.011595
(86452,86494)(89568600,89568642)(89568600,89568750)	chr1	89568675	44	0.033450	0.032199	0.009042	0.028834	0.005188	0.003895
