region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(88743,88892)(89583900,89584049)(89583900,89584050)	chr1	89583975	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(88893,89042)(89584050,89584199)(89584050,89584200)	chr1	89584125	151	0.025641	0.025641	0.025637	0.012990	0.012985	0.012986
(89043,89192)(89584200,89584349)(89584200,89584350)	chr1	89584275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(89193,89342)(89584350,89584499)(89584350,89584500)	chr1	89584425	151	0.025640	0.025641	0.025639	0.012988	0.012986	0.012987
(89343,89492)(89584500,89584649)(89584500,89584650)	chr1	89584575	151	0.025632	0.025641	0.025641	0.012983	0.012983	0.012992
(89493,89642)(89584650,89584799)(89584650,89584800)	chr1	89584725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(89643,89781)(89584800,89584938)(89584800,89584950)	chr1	89584875	140	0.020095	0.021658	0.017533	0.012253	0.008046	0.009643
(89782,89908)(89592623,89592749)(89592600,89592750)	chr1	89592675	128	0.023804	0.009309	0.025342	0.003888	0.020204	0.005465
(89909,90058)(89592750,89592899)(89592750,89592900)	chr1	89592825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(90059,90208)(89592900,89593049)(89592900,89593050)	chr1	89592975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(90209,90358)(89593050,89593199)(89593050,89593200)	chr1	89593125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(90359,90508)(89593200,89593349)(89593200,89593350)	chr1	89593275	151	0.051021	0.173154	0.025635	0.108268	-0.055900	0.081869
(90509,90658)(89593350,89593499)(89593350,89593500)	chr1	89593425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(90659,90808)(89593500,89593649)(89593500,89593650)	chr1	89593575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(90809,90958)(89593650,89593799)(89593650,89593800)	chr1	89593725	151	0.025641	0.025641	0.025457	0.013082	0.012893	0.012894
(90959,91108)(89593800,89593949)(89593800,89593950)	chr1	89593875	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(91109,91258)(89593950,89594099)(89593950,89594100)	chr1	89594025	151	0.157566	0.204522	-0.018719	0.209409	-0.037949	0.019404
(91259,91408)(89594100,89594249)(89594100,89594250)	chr1	89594175	151	0.025641	0.013087	0.025641	0.006587	0.019389	0.006587
(91409,91558)(89594250,89594399)(89594250,89594400)	chr1	89594325	151	0.025641	0.017944	0.025793	0.008975	0.017000	0.009132
(91559,91708)(89594400,89594549)(89594400,89594550)	chr1	89594475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(91709,91858)(89594550,89594699)(89594550,89594700)	chr1	89594625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(91859,92008)(89594700,89594849)(89594700,89594850)	chr1	89594775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(92009,92158)(89594850,89594999)(89594850,89595000)	chr1	89594925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(92159,92308)(89595000,89595149)(89595000,89595150)	chr1	89595075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(92309,92458)(89595150,89595299)(89595150,89595300)	chr1	89595225	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(92459,92608)(89595300,89595449)(89595300,89595450)	chr1	89595375	151	0.035838	0.025641	0.042856	0.009335	0.027161	0.016641
(92609,92758)(89595450,89595599)(89595450,89595600)	chr1	89595525	151	0.048863	0.193959	0.025641	0.119871	-0.069774	0.095749
(92759,92908)(89595600,89595749)(89595600,89595750)	chr1	89595675	151	0.025646	0.025646	0.025641	0.012993	0.012988	0.012988
(92909,93058)(89595750,89595899)(89595750,89595900)	chr1	89595825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(93059,93208)(89595900,89596049)(89595900,89596050)	chr1	89595975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(93209,93358)(89596050,89596199)(89596050,89596200)	chr1	89596125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(93359,93508)(89596200,89596349)(89596200,89596350)	chr1	89596275	151	0.025632	0.025641	0.025643	0.012983	0.012984	0.012993
(93509,93658)(89596350,89596499)(89596350,89596500)	chr1	89596425	151	0.025641	0.025641	0.025636	0.012990	0.012985	0.012985
(93659,93808)(89596500,89596649)(89596500,89596650)	chr1	89596575	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(93809,93958)(89596650,89596799)(89596650,89596800)	chr1	89596725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(93959,94108)(89596800,89596949)(89596800,89596950)	chr1	89596875	151	0.025193	0.025459	0.025639	0.012666	0.012850	0.013123
(94109,94258)(89596950,89597099)(89596950,89597100)	chr1	89597025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(94259,94408)(89597100,89597249)(89597100,89597250)	chr1	89597175	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(94409,94558)(89597250,89597399)(89597250,89597400)	chr1	89597325	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(94559,94708)(89597400,89597549)(89597400,89597550)	chr1	89597475	151	0.025641	0.025626	0.025641	0.012980	0.012995	0.012980
(94709,94858)(89597550,89597699)(89597550,89597700)	chr1	89597625	151	0.047360	0.174860	0.025641	0.107372	-0.058854	0.084830
(94859,95008)(89597700,89597849)(89597700,89597850)	chr1	89597775	151	0.025639	0.025640	0.025641	0.012987	0.012987	0.012988
(95009,95158)(89597850,89597999)(89597850,89598000)	chr1	89597925	151	0.028709	0.015848	0.014015	0.015494	0.013634	0.000480
(95159,95172)(89598000,89598013)(89598000,89598150)	chr1	89598075	15	0.008099	0.001316	0.000891	0.004279	0.003853	-0.002961
(95173,95198)(89632924,89632949)(89632800,89632950)	chr1	89632875	27	0.010288	0.022289	0.023166	0.004722	0.005619	0.017819
(95199,95348)(89632950,89633099)(89632950,89633100)	chr1	89633025	151	0.006922	0.015750	0.015135	0.003786	0.003161	0.012089
(95349,95498)(89633100,89633249)(89633100,89633250)	chr1	89633175	151	0.312971	-0.019218	0.251341	0.033436	0.341943	-0.052471
(95499,95648)(89633250,89633399)(89633250,89633400)	chr1	89633325	151	0.025620	0.025638	0.021726	0.014980	0.010973	0.010992
(95649,95719)(89633400,89633470)(89633400,89633550)	chr1	89633475	72	0.020241	0.013243	0.014867	0.009401	0.011048	0.003931
(95720,95747)(89686322,89686349)(89686200,89686350)	chr1	89686275	29	0.001835	0.024974	0.023793	0.001523	0.000313	0.023768
(95748,95897)(89686350,89686499)(89686350,89686500)	chr1	89686425	151	0.025893	0.040276	0.014820	0.026206	0.000028	0.014903
(95898,96047)(89686500,89686649)(89686500,89686650)	chr1	89686575	151	0.025641	0.025641	0.025414	0.013104	0.012871	0.012871
(96048,96158)(89686650,89686760)(89686650,89686800)	chr1	89686725	112	0.019244	0.014579	0.017536	0.008213	0.011218	0.006473
(96159,96304)(89706154,89706299)(89706150,89706300)	chr1	89706225	147	0.020638	0.012179	0.016280	0.008347	0.012507	0.003907
(96305,96454)(89706300,89706449)(89706300,89706450)	chr1	89706375	151	-0.008956	0.025641	0.025641	-0.004458	-0.004458	0.030434
(96455,96554)(89706450,89706549)(89706450,89706600)	chr1	89706525	101	0.019366	0.015181	0.016256	0.009232	0.010324	0.006065
(96555,96574)(89708380,89708399)(89708250,89708400)	chr1	89708325	21	0.023502	0.024146	0.024551	0.011684	0.012099	0.012758
(96575,96724)(89708400,89708549)(89708400,89708550)	chr1	89708475	151	0.025190	0.025435	0.012878	0.019157	0.006356	0.006606
(96725,96874)(89708550,89708699)(89708550,89708700)	chr1	89708625	151	0.025364	0.025603	0.025641	0.012826	0.012865	0.013110
(96875,96972)(89708700,89708797)(89708700,89708850)	chr1	89708775	99	0.016072	0.009344	0.020081	0.002653	0.013550	0.006735
(96973,97011)(89712561,89712599)(89712450,89712600)	chr1	89712525	40	0.002945	0.011383	0.012444	0.000938	0.002011	0.010511
(97012,97161)(89712600,89712749)(89712600,89712750)	chr1	89712675	151	0.007145	0.013393	0.014883	0.002829	0.004341	0.010654
(97162,97311)(89712750,89712899)(89712750,89712900)	chr1	89712825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(97312,97461)(89712900,89713049)(89712900,89713050)	chr1	89712975	151	0.025641	0.025641	0.025627	0.012995	0.012980	0.012981
(97462,97611)(89713050,89713199)(89713050,89713200)	chr1	89713125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(97612,97761)(89713200,89713349)(89713200,89713350)	chr1	89713275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(97762,97911)(89713350,89713499)(89713350,89713500)	chr1	89713425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(97912,98061)(89713500,89713649)(89713500,89713650)	chr1	89713575	151	0.025686	0.025688	0.025640	0.013036	0.012986	0.012988
(98062,98211)(89713650,89713799)(89713650,89713800)	chr1	89713725	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(98212,98361)(89713800,89713949)(89713800,89713950)	chr1	89713875	151	0.025641	0.025635	0.025641	0.012984	0.012991	0.012985
(98362,98511)(89713950,89714099)(89713950,89714100)	chr1	89714025	151	-0.021167	-0.011967	-0.009072	-0.011906	-0.009041	0.000009
(98512,98661)(89714100,89714249)(89714100,89714250)	chr1	89714175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(98662,98811)(89714250,89714399)(89714250,89714400)	chr1	89714325	151	0.025641	0.025603	0.025641	0.012968	0.013007	0.012968
(98812,98961)(89714400,89714549)(89714400,89714550)	chr1	89714475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(98962,99111)(89714550,89714699)(89714550,89714700)	chr1	89714625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99112,99261)(89714700,89714849)(89714700,89714850)	chr1	89714775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99262,99411)(89714850,89714999)(89714850,89715000)	chr1	89714925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99412,99561)(89715000,89715149)(89715000,89715150)	chr1	89715075	151	0.055857	0.062237	0.025641	0.047880	0.009598	0.016378
(99562,99711)(89715150,89715299)(89715150,89715300)	chr1	89715225	151	0.025641	0.025602	0.025641	0.012968	0.013008	0.012968
(99712,99861)(89715300,89715449)(89715300,89715450)	chr1	89715375	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(99862,100011)(89715450,89715599)(89715450,89715600)	chr1	89715525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012987
(100012,100161)(89715600,89715749)(89715600,89715750)	chr1	89715675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(100162,100311)(89715750,89715899)(89715750,89715900)	chr1	89715825	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(100312,100461)(89715900,89716049)(89715900,89716050)	chr1	89715975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(100462,100611)(89716050,89716199)(89716050,89716200)	chr1	89716125	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(100612,100761)(89716200,89716349)(89716200,89716350)	chr1	89716275	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(100762,100911)(89716350,89716499)(89716350,89716500)	chr1	89716425	151	0.025641	0.025641	0.025599	0.013009	0.012966	0.012966
(100912,101061)(89716500,89716649)(89716500,89716650)	chr1	89716575	151	0.025610	0.025641	0.025641	0.012972	0.012972	0.013004
(101062,101211)(89716650,89716799)(89716650,89716800)	chr1	89716725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(101212,101361)(89716800,89716949)(89716800,89716950)	chr1	89716875	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(101362,101511)(89716950,89717099)(89716950,89717100)	chr1	89717025	151	-0.021974	0.001724	0.003335	-0.011675	-0.010061	0.013401
(101512,101661)(89717100,89717249)(89717100,89717250)	chr1	89717175	151	0.025574	0.025641	0.025641	0.012953	0.012953	0.013022
(101662,101811)(89717250,89717399)(89717250,89717400)	chr1	89717325	151	0.026385	0.026758	0.025641	0.013944	0.012796	0.013179
(101812,101961)(89717400,89717549)(89717400,89717550)	chr1	89717475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(101962,102111)(89717550,89717699)(89717550,89717700)	chr1	89717625	151	0.025641	0.025641	0.025640	0.012988	0.012988	0.012987
(102112,102261)(89717700,89717849)(89717700,89717850)	chr1	89717775	151	0.025641	0.025626	0.025641	0.012980	0.012995	0.012980
(102262,102411)(89717850,89717999)(89717850,89718000)	chr1	89717925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(102412,102561)(89718000,89718149)(89718000,89718150)	chr1	89718075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(102562,102711)(89718150,89718299)(89718150,89718300)	chr1	89718225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(102712,102861)(89718300,89718449)(89718300,89718450)	chr1	89718375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(102862,103011)(89718450,89718599)(89718450,89718600)	chr1	89718525	151	0.025636	0.025640	0.025640	0.012985	0.012985	0.012990
(103012,103161)(89718600,89718749)(89718600,89718750)	chr1	89718675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(103162,103311)(89718750,89718899)(89718750,89718900)	chr1	89718825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(103312,103461)(89718900,89719049)(89718900,89719050)	chr1	89718975	151	0.025641	0.025639	0.025641	0.012987	0.012989	0.012987
(103462,103611)(89719050,89719199)(89719050,89719200)	chr1	89719125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(103612,103761)(89719200,89719349)(89719200,89719350)	chr1	89719275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(103762,103911)(89719350,89719499)(89719350,89719500)	chr1	89719425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(103912,104061)(89719500,89719649)(89719500,89719650)	chr1	89719575	151	0.057602	0.004799	0.040752	0.011266	0.048062	-0.006456
(104062,104094)(89719650,89719682)(89719650,89719800)	chr1	89719725	34	0.025217	-0.005061	0.004861	0.007810	0.017730	-0.012858
(104095,104185)(89758709,89758799)(89758650,89758800)	chr1	89758725	92	0.032337	0.023072	0.014839	0.020631	0.012239	0.002711
(104186,104335)(89758800,89758949)(89758800,89758950)	chr1	89758875	151	0.025558	0.025639	0.025626	0.012952	0.012939	0.013021
(104336,104475)(89758950,89759089)(89758950,89759100)	chr1	89759025	141	0.013866	0.011424	0.012389	0.006493	0.007470	0.004996
(104476,104570)(89761855,89761949)(89761800,89761950)	chr1	89761875	96	0.023660	0.018578	0.016580	0.012989	0.010956	0.005764
(104571,104720)(89761950,89762099)(89761950,89762100)	chr1	89762025	151	0.101345	0.066975	-0.015788	0.095922	0.010933	-0.026598
(104721,104870)(89762100,89762249)(89762100,89762250)	chr1	89762175	151	-0.025597	-0.001479	-0.001504	-0.012625	-0.012650	0.011147
(104871,105020)(89762250,89762399)(89762250,89762400)	chr1	89762325	151	0.025633	0.025641	0.025641	0.012984	0.012984	0.012992
(105021,105170)(89762400,89762549)(89762400,89762550)	chr1	89762475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(105171,105320)(89762550,89762699)(89762550,89762700)	chr1	89762625	151	0.025641	0.025541	0.025637	0.012939	0.013036	0.012935
(105321,105470)(89762700,89762849)(89762700,89762850)	chr1	89762775	151	0.107349	0.030438	-0.004366	0.074414	0.039146	-0.043503
(105471,105620)(89762850,89762999)(89762850,89763000)	chr1	89762925	151	0.110465	-0.020122	0.067171	0.013801	0.103256	-0.033723
(105621,105770)(89763000,89763149)(89763000,89763150)	chr1	89763075	151	0.104426	-0.017900	0.066642	0.011791	0.098499	-0.029533
(105771,105920)(89763150,89763299)(89763150,89763300)	chr1	89763225	151	0.025641	0.025640	0.025642	0.012987	0.012989	0.012988
(105921,106070)(89763300,89763449)(89763300,89763450)	chr1	89763375	151	0.025639	0.025634	0.025641	0.012983	0.012990	0.012985
(106071,106220)(89763450,89763599)(89763450,89763600)	chr1	89763525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(106221,106370)(89763600,89763749)(89763600,89763750)	chr1	89763675	151	0.042539	0.015056	-0.003098	0.030867	0.012603	-0.015696
(106371,106520)(89763750,89763899)(89763750,89763900)	chr1	89763825	151	0.066257	0.019869	-0.002703	0.045661	0.022892	-0.025592
(106521,106670)(89763900,89764049)(89763900,89764050)	chr1	89763975	151	0.042044	0.015357	0.001574	0.028427	0.014526	-0.012951
(106671,106820)(89764050,89764199)(89764050,89764200)	chr1	89764125	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(106821,106970)(89764200,89764349)(89764200,89764350)	chr1	89764275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(106971,107120)(89764350,89764499)(89764350,89764500)	chr1	89764425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(107121,107270)(89764500,89764649)(89764500,89764650)	chr1	89764575	151	0.064220	0.025913	0.003804	0.044409	0.021966	-0.018155
(107271,107288)(89764650,89764667)(89764650,89764800)	chr1	89764725	19	0.024241	0.024238	-0.006166	0.027611	-0.003072	-0.003075
(107289,107317)(89768071,89768099)(89767950,89768100)	chr1	89768025	30	0.003271	0.024585	0.023157	0.002370	0.000907	0.022522
(107318,107467)(89768100,89768249)(89768100,89768250)	chr1	89768175	151	0.025414	0.016818	0.006414	0.018134	0.007608	-0.001173
(107468,107617)(89768250,89768399)(89768250,89768400)	chr1	89768325	151	0.025601	0.025641	0.025640	0.012967	0.012967	0.013008
(107618,107767)(89768400,89768549)(89768400,89768550)	chr1	89768475	151	0.101789	0.030085	0.000818	0.068539	0.038811	-0.037992
(107768,107917)(89768550,89768699)(89768550,89768700)	chr1	89768625	151	-0.020563	-0.001494	0.001359	-0.011603	-0.008751	0.010110
(107918,108067)(89768700,89768849)(89768700,89768850)	chr1	89768775	151	0.025641	0.025641	0.025637	0.012990	0.012986	0.012986
(108068,108217)(89768850,89768999)(89768850,89769000)	chr1	89768925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(108218,108367)(89769000,89769149)(89769000,89769150)	chr1	89769075	151	0.024923	0.025641	0.025641	0.012619	0.012619	0.013356
(108368,108517)(89769150,89769299)(89769150,89769300)	chr1	89769225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(108518,108667)(89769300,89769449)(89769300,89769450)	chr1	89769375	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(108668,108817)(89769450,89769599)(89769450,89769600)	chr1	89769525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(108818,108967)(89769600,89769749)(89769600,89769750)	chr1	89769675	151	0.093430	-0.001645	0.063511	0.015413	0.082674	-0.017056
(108968,109117)(89769750,89769899)(89769750,89769900)	chr1	89769825	151	0.025641	0.025622	0.025641	0.012978	0.012997	0.012978
(109118,109267)(89769900,89770049)(89769900,89770050)	chr1	89769975	151	0.016191	0.016207	0.021944	0.005237	0.011086	0.011102
(109268,109269)(89770050,89770051)(89770050,89770200)	chr1	89770125	3	0.022473	0.022429	0.021384	0.011899	0.010830	0.010785
(109270,109302)(89820867,89820899)(89820750,89820900)	chr1	89820825	34	0.025004	0.014139	0.025217	0.007011	0.018311	0.007229
(109303,109452)(89820900,89821049)(89820900,89821050)	chr1	89820975	151	0.011162	0.025311	0.013900	0.011432	-0.000207	0.014205
(109453,109602)(89821050,89821199)(89821050,89821200)	chr1	89821125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(109603,109752)(89821200,89821349)(89821200,89821350)	chr1	89821275	151	0.024841	0.024843	0.025591	0.012193	0.012962	0.012963
(109753,109843)(89821350,89821440)(89821350,89821500)	chr1	89821425	92	0.018246	0.019496	0.019789	0.009058	0.009357	0.010630
(109844,109870)(89821773,89821799)(89821650,89821800)	chr1	89821725	28	0.023509	0.024035	0.023243	0.012301	0.011489	0.012028
(109871,110020)(89821800,89821949)(89821800,89821950)	chr1	89821875	151	0.034983	0.014281	0.028354	0.010615	0.024995	0.003769
(110021,110170)(89821950,89822099)(89821950,89822100)	chr1	89822025	151	0.338690	0.209018	0.015442	0.316224	0.097308	-0.081745
(110171,110320)(89822100,89822249)(89822100,89822250)	chr1	89822175	151	0.025603	0.025586	0.025647	0.012937	0.013000	0.012982
(110321,110405)(89822250,89822334)(89822250,89822400)	chr1	89822325	86	0.004357	0.025352	0.031396	-0.000927	0.005293	0.026606
(110406,110510)(89833545,89833649)(89833500,89833650)	chr1	89833575	106	0.026897	0.021915	0.017714	0.015776	0.011489	0.006384
(110511,110660)(89833650,89833799)(89833650,89833800)	chr1	89833725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(110661,110787)(89833800,89833926)(89833800,89833950)	chr1	89833875	128	0.008977	0.020572	0.023036	0.003249	0.005768	0.017537
(110788,110837)(89842900,89842949)(89842800,89842950)	chr1	89842875	51	0.021394	0.023336	0.028053	0.008392	0.013234	0.015220
(110838,110987)(89842950,89843099)(89842950,89843100)	chr1	89843025	151	0.019130	0.024368	0.025588	0.009032	0.010283	0.015637
(110988,111137)(89843100,89843249)(89843100,89843250)	chr1	89843175	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(111138,111287)(89843250,89843399)(89843250,89843400)	chr1	89843325	151	0.025368	0.025632	0.023952	0.013709	0.011987	0.012257
(111288,111437)(89843400,89843549)(89843400,89843550)	chr1	89843475	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(111438,111587)(89843550,89843699)(89843550,89843700)	chr1	89843625	151	0.025604	0.025641	0.025641	0.012969	0.012969	0.013007
(111588,111737)(89843700,89843849)(89843700,89843850)	chr1	89843775	151	0.025630	0.025616	0.025592	0.012995	0.012969	0.012956
(111738,111819)(89843850,89843931)(89843850,89844000)	chr1	89843925	83	0.024632	0.025674	0.006083	0.022424	0.002517	0.003585
(111820,111937)(89846432,89846549)(89846400,89846550)	chr1	89846475	119	0.020270	0.024300	0.026022	0.009356	0.011122	0.015244
(111938,112087)(89846550,89846699)(89846550,89846700)	chr1	89846625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(112088,112195)(89846700,89846807)(89846700,89846850)	chr1	89846775	109	0.018800	0.020726	0.015887	0.011954	0.007025	0.008990
(112196,112334)(89929661,89929799)(89929650,89929800)	chr1	89929725	140	0.023946	0.016740	0.025200	0.007798	0.016439	0.009083
(112335,112484)(89929800,89929949)(89929800,89929950)	chr1	89929875	151	0.025635	0.025131	0.025466	0.012812	0.013156	0.012640
(112485,112562)(89929950,89930027)(89929950,89930100)	chr1	89930025	79	0.026158	0.017660	0.010456	0.016906	0.009600	0.000912
(112563,112593)(89932919,89932949)(89932800,89932950)	chr1	89932875	32	0.025116	0.007357	0.006527	0.013136	0.012301	-0.005752
(112594,112743)(89932950,89933099)(89932950,89933100)	chr1	89933025	151	0.025656	0.024640	0.019590	0.015577	0.010413	0.009371
(112744,112893)(89933100,89933249)(89933100,89933250)	chr1	89933175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(112894,113043)(89933250,89933399)(89933250,89933400)	chr1	89933325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(113044,113193)(89933400,89933549)(89933400,89933550)	chr1	89933475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(113194,113343)(89933550,89933699)(89933550,89933700)	chr1	89933625	151	0.025641	0.025613	0.025641	0.012974	0.013002	0.012974
(113344,113493)(89933700,89933849)(89933700,89933850)	chr1	89933775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(113494,113643)(89933850,89933999)(89933850,89934000)	chr1	89933925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(113644,113793)(89934000,89934149)(89934000,89934150)	chr1	89934075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(113794,113943)(89934150,89934299)(89934150,89934300)	chr1	89934225	151	0.025641	0.025641	0.025545	0.013037	0.012938	0.012938
(113944,114093)(89934300,89934449)(89934300,89934450)	chr1	89934375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(114094,114243)(89934450,89934599)(89934450,89934600)	chr1	89934525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(114244,114393)(89934600,89934749)(89934600,89934750)	chr1	89934675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(114394,114543)(89934750,89934899)(89934750,89934900)	chr1	89934825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(114544,114693)(89934900,89935049)(89934900,89935050)	chr1	89934975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(114694,114843)(89935050,89935199)(89935050,89935200)	chr1	89935125	151	0.025641	0.025641	0.025624	0.012996	0.012979	0.012979
(114844,114993)(89935200,89935349)(89935200,89935350)	chr1	89935275	151	0.025641	0.025641	0.025642	0.012988	0.012988	0.012988
(114994,115143)(89935350,89935499)(89935350,89935500)	chr1	89935425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(115144,115293)(89935500,89935649)(89935500,89935650)	chr1	89935575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(115294,115443)(89935650,89935799)(89935650,89935800)	chr1	89935725	151	0.025641	0.025224	0.025641	0.012774	0.013202	0.012774
(115444,115593)(89935800,89935949)(89935800,89935950)	chr1	89935875	151	0.025641	0.053743	0.057963	0.010753	0.015223	0.044488
(115594,115743)(89935950,89936099)(89935950,89936100)	chr1	89936025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(115744,115893)(89936100,89936249)(89936100,89936250)	chr1	89936175	151	0.102560	0.029780	0.025641	0.056233	0.051976	-0.026001
(115894,116043)(89936250,89936399)(89936250,89936400)	chr1	89936325	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(116044,116193)(89936400,89936549)(89936400,89936550)	chr1	89936475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(116194,116343)(89936550,89936699)(89936550,89936700)	chr1	89936625	151	0.025651	0.025497	0.025387	0.013050	0.012936	0.012779
(116344,116404)(89936700,89936760)(89936700,89936850)	chr1	89936775	62	0.024991	0.009936	0.023971	0.005516	0.019793	0.004470
(116405,116433)(100186771,100186799)(100186650,100186800)	chr1	100186725	30	0.024725	0.024892	0.009298	0.020451	0.004585	0.004756
(116434,116583)(100186800,100186949)(100186800,100186950)	chr1	100186875	151	0.090773	0.012612	0.060614	0.022662	0.072499	-0.009970
(116584,116733)(100186950,100187099)(100186950,100187100)	chr1	100187025	151	0.025642	0.025642	0.025641	0.012989	0.012988	0.012988
(116734,116883)(100187100,100187249)(100187100,100187250)	chr1	100187175	151	0.076742	-0.024745	0.075307	-0.011446	0.091292	-0.012998
(116884,117033)(100187250,100187399)(100187250,100187400)	chr1	100187325	151	0.025641	0.025638	0.025641	0.012986	0.012990	0.012986
(117034,117183)(100187400,100187549)(100187400,100187550)	chr1	100187475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(117184,117333)(100187550,100187699)(100187550,100187700)	chr1	100187625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(117334,117483)(100187700,100187849)(100187700,100187850)	chr1	100187775	151	0.025641	0.025641	0.025326	0.013149	0.012826	0.012826
(117484,117633)(100187850,100187999)(100187850,100188000)	chr1	100187925	151	0.025640	0.025641	0.025623	0.012997	0.012978	0.012979
