chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr8	60760308	60760788	CHD7	Intronic	gene_type=protein_coding	SCAI	chr9:125015300-125015575	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=protein_coding	RALGPS1	chr9:126949385-126949885	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=lincRNA	AC073529.1	chrX:10966939-10967706	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=protein_coding	ARHGAP6	chrX:11491991-11492243	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=lincRNA	AC004554.2	chrX:11707915-146904607	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=protein_coding	FMR1NB	chrX:148018519-148018904	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=antisense	LINC00894	chrX:150025148-150026058	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=antisense	LINC00894	chrX:150132036-150132527	90.42
chr8	60760308	60760788	CHD7	Intronic	gene_type=protein_coding	PNMA6A	chrX:153074278-173406960	90.42
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PRDM16	chr1:3254944-3255295	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	KAZN	chr1:14028762-14029614	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	EIF4G3	chr1:20832144-20833288	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AL050344.1	chr1:25059861-25060113	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	STX12	chr1:27820555-27820850	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	MATN1	chr1:30441693-236035647	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	RYR2	chr1:237079787-237081261	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	AKT3	chr1:243661343-243662252	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	CATSPERE	chr1:244540872-244542037	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	KIF26B	chr1:245280755-245282014	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	AL390860.1	chr1:247688292-247693179	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	AL390860.1	chr1:247695070-247695393	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	AL390860.1	chr1:247726370-247727783	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	LYPD8	chr1:248725582-248726028	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	ADARB2	chr10:1306753-1307163	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PRKCQ	chr10:6547148-6548192	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AL392086.1	chr10:6906860-6907393	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AL139125.1	chr10:7466841-44486693	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=transcribed_processed_pseudogene	CEP164P1	chr10:45009420-45009878	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	FAM170B-AS1	chr10:49125108-49125476	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PRKG1	chr10:52237268-52238494	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PRKG1	chr10:52291601-52291886	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PCDH15	chr10:53981324-53982411	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PCDH15	chr10:54573989-54574295	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	IPMK	chr10:58246806-58247061	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	REEP3	chr10:63600462-115527757	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SHTN1	chr10:117079190-117080831	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	TEX36	chr10:125614239-125615119	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	FLJ37035	chr10:125715542-125715800	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	FANK1	chr10:125950013-125950494	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	ADAM12	chr10:126056567-126057211	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SCART1	chr10:133503411-133505006	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	STIM1	chr11:4004065-4004825	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	HBG2	chr11:5330217-5330474	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AC044810.3	chr11:7865419-7866480	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SBF2	chr11:10177463-10178456	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=TEC	AC131935.2	chr11:11712200-127288924	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AP000904.1	chr11:128145541-128145796	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	OPCML	chr11:132476172-132476452	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	C12orf4	chr12:4514319-4514723	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=processed_transcript	AC092821.3	chr12:9522498-9524052	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	EIF2S3B	chr12:10520114-106123213	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	AC079385.1	chr12:106751131-106752295	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	UBE3B	chr12:109492193-127288736	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=unprocessed_pseudogene	AL356585.4	chr13:10520114-105632583	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=rRNA	RF00002	chr14:11712200-93137791	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	UNC79	chr14:93413287-93414203	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=unprocessed_pseudogene	AC138701.1	chr15:11712200-93137791	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC02253	chr15:97414111-97414568	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	CERS3-AS1	chr15:100421484-100422422	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	AC025283.3	chr16:3385325-3386007	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AC007221.2	chr16:9584421-9585116	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	TXNDC11	chr16:11712200-93137791	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	CFAP52	chr17:9620962-9621603	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	GAS7	chr17:9993915-9994619	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SHISA6	chr17:11477899-11478861	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	DNAH9	chr17:11712200-93137791	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AP005230.1	chr18:2426064-2426930	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PTPRM	chr18:7652229-7652699	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	GNAL	chr18:11690765-11691750	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	GNAL	chr18:11712200-93137791	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	ZNF823	chr19:11712200-93137791	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SNTG2	chr2:1179723-1180403	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	MYT1L	chr2:2257625-2259363	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC01249	chr2:4646625-4648434	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC00298	chr2:8130632-8131455	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=processed_pseudogene	AC062028.1	chr2:10996064-232155208	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	IQCA1	chr2:236383803-236384960	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	IQCA1	chr2:236422738-236423267	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	IQCA1	chr2:236437117-236438911	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	HDAC4	chr2:239218509-239219302	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	ATRN	chr20:3499590-3499902	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC00687	chr20:11762838-67126840	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AP001464.1	chr21:11762838-62638434	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=unprocessed_pseudogene	FRG1GP	chr22:11762838-62638434	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	TRNT1	chr3:3131443-3132673	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SUMF1	chr3:4367831-4368480	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	BHLHE40-AS1	chr3:4918729-4922512	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AC026167.1	chr3:6345531-6346029	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AC069277.1	chr3:6547160-232153400	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	EVC	chr4:5762191-5762631	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	ABLIM2	chr4:7994136-7995142	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=miRNA	MIR572	chr4:10824818-232153400	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC02196	chr5:7056186-7057010	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC02220	chr5:12939977-12940406	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC02220	chr5:12990899-12991249	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	FBXL7	chr5:15906565-15911352	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC02241	chr5:20644346-20646995	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	LINC02064	chr5:29315616-173673463	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	BTNL8	chr5:180902893-180903140	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	F13A1	chr6:6296380-43862583	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SUPT3H	chr6:44889565-44890086	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SUPT3H	chr6:44893504-44894357	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	SUPT3H	chr6:44905390-44905645	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	ENPP4	chr6:46132141-46132407	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	COL21A1	chr6:56114532-56114782	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC244258.1	chr6:59080621-136786068	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	EPM2A	chr6:145666248-145667373	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	EPM2A	chr6:145681405-145681730	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	AL356599.1	chr6:145854086-145855535	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	RGS17	chr6:153074278-173406960	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	COL28A1	chr7:7466614-146970810	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=processed_pseudogene	AC079809.1	chr7:153074278-173406960	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	DLGAP2	chr8:1168206-1168508	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	DLGAP2	chr8:1168705-1168977	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	GS1-24F4.2	chr8:6845383-6845821	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	DEFB104B	chr8:7466841-25605722	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	INTS9	chr8:28816441-28816932	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	NRG1	chr8:31760339-31761071	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	KAT6A	chr8:41967761-41968092	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PPDPFL	chr8:49002166-146970809	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	CBWD1	chr9:144770-145181	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=processed_pseudogene	RPL4P5	chr9:7466841-25605722	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	IFT74	chr9:26963901-26964542	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=processed_pseudogene	AL353684.1	chr9:29292567-118699702	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	NUP214	chr9:131171878-131172347	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AC003666.1	chrX:10304682-10305044	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	ARHGAP6	chrX:11219357-11220604	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AC004554.2	chrX:11707915-146904607	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=lincRNA	AL589669.1	chrX:147220874-147222186	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=antisense	AC116666.1	chrX:152174081-152174719	84.28
chrX	31511721	31512620	DMD	Intronic	gene_type=protein_coding	PNMA6A	chrX:153074278-173406960	84.28
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	PRDM16	chr1:3254944-3255295	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	EIF4G3	chr1:20832144-20833288	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	MATN1	chr1:30441693-236035647	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	AKT3	chr1:243661343-243662252	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=antisense	AL390860.1	chr1:247726370-247727783	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	LYPD8	chr1:248725582-248726028	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	ADARB2	chr10:1246243-1246740	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	ADARB2	chr10:1260678-1261212	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	AL392086.1	chr10:6906334-6906589	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	AL139125.1	chr10:7466841-44486693	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	BICC1	chr10:58654713-58654985	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	REEP3	chr10:63600462-115527757	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	C10orf88	chr10:122942295-122943486	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	SCART1	chr10:133503411-133505006	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	AC044810.3	chr11:7865419-7866480	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=TEC	AC131935.2	chr11:11712200-127288924	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	PRMT8	chr12:3393222-3394107	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	PEX5	chr12:7213434-7213835	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=processed_transcript	AC092821.3	chr12:9580941-9581817	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	EIF2S3B	chr12:10520114-106123213	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=antisense	AC079385.1	chr12:106751131-106752295	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	UBE3B	chr12:109492193-127288736	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=unprocessed_pseudogene	AL356585.4	chr13:10520114-105632583	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=rRNA	RF00002	chr14:11712200-93137791	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=unprocessed_pseudogene	AC138701.1	chr15:11712200-93137791	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	AC025283.3	chr16:3385325-3386007	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	TXNDC11	chr16:11712200-93137791	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	VPS53	chr17:592904-593598	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	SHISA6	chr17:11477899-11478861	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	DNAH9	chr17:11712200-93137791	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	TYMS	chr18:663567-663820	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	GNAL	chr18:11712200-93137791	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	ZNF823	chr19:11712200-93137791	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	LINC01115	chr2:804225-804570	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	SNTG2	chr2:1179723-1180403	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	LINC01249	chr2:4646625-4648434	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=processed_pseudogene	AC062028.1	chr2:10996064-232155208	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	USP40	chr2:233561339-233562435	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	IQCA1	chr2:236383803-236384960	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	IQCA1	chr2:236409833-236411012	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	IQCA1	chr2:236422738-236423267	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	IQCA1	chr2:236437117-236438911	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	ANKMY1	chr2:240548530-240549995	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	LINC00687	chr20:11762838-67126840	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=transcribed_processed_pseudogene	CR382285.1	chr21:10047903-10048174	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	AP001464.1	chr21:11762838-62638434	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=unprocessed_pseudogene	FRG1GP	chr22:11762838-62638434	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	CHL1	chr3:361079-361336	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	AC069277.1	chr3:6547160-232153400	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=miRNA	MIR572	chr4:10824818-232153400	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	LINC02196	chr5:7126342-7127111	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	LINC02196	chr5:7175205-7175629	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	LINC02109	chr5:29187300-29187886	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	LINC02064	chr5:29315616-173673463	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	F13A1	chr6:6296380-43862583	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	PKHD1	chr6:51666992-51668218	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC244258.1	chr6:59080621-136786068	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	EPM2A	chr6:145503149-145504965	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	RGS17	chr6:153074278-173406960	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	COL28A1	chr7:7466614-146970810	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=processed_pseudogene	AC079809.1	chr7:153074278-173406960	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	CSMD1	chr8:4083536-4083846	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	CSMD1	chr8:4858525-4859385	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	DEFB104B	chr8:7466841-25605722	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	UNC5D	chr8:35528505-35530641	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	KAT6A	chr8:41967761-41968092	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	PPDPFL	chr8:49002166-146970809	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	RIC1	chr9:5685046-5685862	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=processed_pseudogene	RPL4P5	chr9:7466841-25605722	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=processed_pseudogene	AL353684.1	chr9:29292567-118699702	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=lincRNA	AC004554.2	chrX:11707915-146904607	79.32
chrX	31750185	31750422	DMD	Intronic	gene_type=protein_coding	FMR1NB	chrX:148018519-148018904	79.32
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=transcribed_unitary_pseudogene	TP73-AS1	chr1:3738769-3738955	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	KAZN	chr1:14532570-14532943	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	MATN1	chr1:30441693-236035647	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=lincRNA	AL139125.1	chr10:7466841-44486693	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	PCDH15	chr10:54028072-54028749	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	PCDH15	chr10:54874111-54874425	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	PCDH15	chr10:55069552-55070461	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	PCDH15	chr10:55607190-55607841	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	IPMK	chr10:58247311-58247577	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	REEP3	chr10:63600462-115527757	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	SHTN1	chr10:117079190-117080831	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	MMP26	chr11:4933666-4934195	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=TEC	AC131935.2	chr11:11712200-127288924	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	EIF2S3B	chr12:10520114-106123213	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=unprocessed_pseudogene	AL356585.4	chr13:10520114-105632583	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=rRNA	RF00002	chr14:11712200-93137791	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=unprocessed_pseudogene	AC138701.1	chr15:11712200-93137791	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	ATF7IP2	chr16:10479093-10479480	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	TXNDC11	chr16:11712200-93137791	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=transcribed_unprocessed_pseudogene	ALOX12P2	chr17:6944364-6944995	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	DNAH9	chr17:11712200-93137791	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=lincRNA	AP005328.2	chr18:971048-971297	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	GNAL	chr18:11712200-93137791	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	ZNF823	chr19:11712200-93137791	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=processed_pseudogene	AC062028.1	chr2:10996064-232155208	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	PLCB1	chr20:8465695-8466284	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=lincRNA	LINC00687	chr20:11762838-67126840	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=lincRNA	AP001464.1	chr21:11762838-62638434	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=unprocessed_pseudogene	FRG1GP	chr22:11762838-62638434	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	SUMF1	chr3:3895119-3895995	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=lincRNA	AC069277.1	chr3:6547160-232153400	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	KIAA0232	chr4:6822901-6823331	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=miRNA	MIR572	chr4:10824818-232153400	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=transcribed_unprocessed_pseudogene	GUSBP1	chr5:21367950-21368258	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=lincRNA	PURPL	chr5:27478885-27479157	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=lincRNA	LINC02064	chr5:29315616-173673463	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	F13A1	chr6:6296380-43862583	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	SUPT3H	chr6:45181287-45181549	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	ENPP4	chr6:46131431-46131992	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	PRIM2	chr6:57340422-57340666	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC244258.1	chr6:59080621-136786068	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	RGS17	chr6:153074278-173406960	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	COL28A1	chr7:7466614-146970810	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=processed_pseudogene	AC079809.1	chr7:153074278-173406960	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	ADAM18	chr8:39589988-39590515	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	ZMAT4	chr8:40805500-40805807	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=protein_coding	PPDPFL	chr8:49002166-146970809	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=processed_pseudogene	RPL4P5	chr9:7466841-25605722	71.62
chr6	80149561	80149766	BCKDHB	Intronic	gene_type=processed_pseudogene	AL353684.1	chr9:29292567-118699702	71.62
