chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr11	108262657	108262915	ATM	Intronic	gene_type=lincRNA	AC114316.2	chr5:92300592-92301258	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=antisense	AC008572.1	chr5:111088245-111088892	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	KCNN2	chr5:114160633-114160993	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=lincRNA	LINC00992	chr5:117531213-117531596	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	HSD17B4	chr5:119601385-119601757	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	CCDC192	chr5:127750434-127751069	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=antisense	AC010307.2	chr5:133183981-133185083	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	ANKHD1	chr5:140516955-140517305	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=lincRNA	AC114321.1	chr5:166143306-166143812	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	GMDS	chr6:2066325-2066660	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	F13A1	chr6:6213663-6214278	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	PRIM2	chr6:57336763-57337109	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC244258.1	chr6:60458936-60459430	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	B3GAT2	chr6:70935773-70936287	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	KCNQ5	chr6:72801066-72801623	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	PKIB	chr6:122540778-122541145	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	LAMA2	chr6:128909268-128909631	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=antisense	AC007128.1	chr7:8301525-8302114	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	NXPH1	chr7:8729664-8730348	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	ISPD	chr7:16218324-16218907	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=unprocessed_pseudogene	DPY19L1P1	chr7:32686198-32686701	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	BBS9	chr7:33525066-33525985	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	BMPER	chr7:33992111-33992607	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=transcribed_unprocessed_pseudogene	DPY19L2P1	chr7:35094887-35095605	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	SEMA3A	chr7:84053267-84053653	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	KIAA1324L	chr7:87041697-87042085	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	DYNC1I1	chr7:95939425-95939774	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	CFTR	chr7:117525199-117526155	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	GRM8	chr7:126829197-126829641	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=antisense	AC120193.1	chr8:24560826-24561161	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	BNIP3L	chr8:26397560-26398763	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	UNC5D	chr8:35530996-35532791	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	C8orf34	chr8:68363748-68364461	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	HNF4G	chr8:75444387-75444734	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=lincRNA	LINC02237	chr8:111632263-111632617	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	SNTB1	chr8:120647761-120648245	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	FREM1	chr9:14874152-14874653	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	CCDC171	chr9:15904598-15904999	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	APBA1	chr9:69478989-69479539	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	PRUNE2	chr9:76672010-76672460	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=lincRNA	LINC01492	chr9:103239442-103239938	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	MAP3K15	chrX:19419124-19419483	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	OPHN1	chrX:68218793-68219246	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	DACH2	chrX:86557280-86559904	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=lincRNA	XACT	chrX:113688431-113688955	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=lincRNA	Z96074.1	chrX:137674120-137674512	76.9
chr11	108262657	108262915	ATM	Intronic	gene_type=protein_coding	FGF13	chrX:138780222-138780710	76.9
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	KAZN	chr1:14387499-14387856	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CSMD2	chr1:34094362-34096228	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	SKINT1L	chr1:48151941-48153784	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	AGBL4	chr1:49006989-49007559	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	AGBL4	chr1:49878599-49879738	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AC119674.1	chr1:56365427-56367955	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DAB1	chr1:58128249-58130276	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DAB1	chr1:58269613-58272090	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DAB1	chr1:58272688-58273499	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DAB1	chr1:58273620-58274466	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DAB1	chr1:58376600-58377526	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FGGY	chr1:59651909-59652265	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LEPR	chr1:65454438-65454795	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LEPR	chr1:65561551-65562443	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL033530.1	chr1:68736863-68738466	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL033530.1	chr1:68738554-68739019	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL033530.1	chr1:68923846-68924172	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LRRC7	chr1:69886227-69886732	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LRRC7	chr1:69886964-69887349	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=processed_transcript	ZRANB2-AS2	chr1:71216736-71217081	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NEGR1	chr1:71513796-71514128	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NEGR1	chr1:71514382-71514719	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NEGR1	chr1:71515000-71518469	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NEGR1	chr1:71888461-71889045	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NEGR1	chr1:71889309-71890065	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NEGR1	chr1:71890172-71894213	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AC104454.2	chr1:84054982-84058206	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PRKACB	chr1:84233516-84233863	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	COL24A1	chr1:85748650-85749225	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	COL24A1	chr1:85749342-85749713	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	COL24A1	chr1:85749952-85754140	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	COL24A1	chr1:85927225-85927822	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	COL24A1	chr1:85927894-85928564	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	COL24A1	chr1:85928729-85931608	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AL356270.1	chr1:86679317-86683244	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AL356270.1	chr1:86683417-86684618	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	PKN2-AS1	chr1:88343812-88344770	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	GBP1P1	chr1:89415348-89415703	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	GBP1P1	chr1:89417802-89418192	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LRRC8C	chr1:89750163-89750887	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LRRC8C	chr1:89751015-89751422	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LRRC8C	chr1:89751595-89751949	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	BCAR3	chr1:93791062-93795589	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	BCAR3	chr1:93795728-93796308	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FAM102B	chr1:108576208-108579100	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	MAGI3	chr1:113497401-113498825	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	MAGI3	chr1:113498966-113501727	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SRGAP2C	chr1:121310579-121312623	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SRGAP2C	chr1:121312695-121313691	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AC244021.1	chr1:121402503-121402856	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AC244021.1	chr1:121403413-121404396	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	EMBP1	chr1:121532144-121535631	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	EMBP1	chr1:121535732-121537974	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=unprocessed_pseudogene	AC239859.1	chr1:143560217-143561217	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=unprocessed_pseudogene	AC239859.1	chr1:143561373-143561979	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	HYDIN2	chr1:146718439-146723215	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	HYDIN2	chr1:146869321-146871930	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PYHIN1	chr1:158953772-158954352	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PYHIN1	chr1:158955455-158955933	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_processed_pseudogene	AL022100.1	chr1:168353423-168353770	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL031599.1	chr1:172984097-172985023	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL031599.1	chr1:172985226-172985682	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL031599.1	chr1:172985737-172986209	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174235105-174236398	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174236537-174237823	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174380533-174381207	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174381766-174382739	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174383001-174383385	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174591635-174595563	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174595660-174596226	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174631008-174631795	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174631867-174632247	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174847730-174848168	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RASAL2	chr1:178317293-178317822	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RASAL2	chr1:178318060-178318713	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	XPR1	chr1:180701712-180702431	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	XPR1	chr1:180867074-180872065	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FAM129A	chr1:184845678-184847004	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FAM129A	chr1:184847166-184851432	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187344036-187348869	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187597779-187598151	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187598642-187599267	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187599649-187603399	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL929288.1	chr1:188519916-188520282	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	LINC01720	chr1:190733413-190734378	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL390957.1	chr1:192501591-192501947	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL357793.1	chr1:193719305-193722551	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL357793.1	chr1:193722849-193723387	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DENND1B	chr1:197708112-197713380	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SRGAP2	chr1:206328321-206330921	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SRGAP2	chr1:206331070-206332244	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SPATA17	chr1:217691082-217695226	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RYR2	chr1:237075772-237078632	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CHRM3	chr1:239625084-239627783	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CHRM3	chr1:239627849-239628266	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CHRM3	chr1:239628664-239629524	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AL390860.1	chr1:247687408-247688020	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AL390860.1	chr1:247688269-247692043	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL355303.1	chr10:5245857-5246850	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL355303.1	chr10:5246922-5247794	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AL355303.1	chr10:5248078-5249614	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SLC39A12	chr10:18033372-18034096	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	MALRD1	chr10:19089803-19091607	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	MALRD1	chr10:19091772-19093515	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	MALRD1	chr10:19160107-19161235	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	GPR158	chr10:25252715-25253068	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	GPR158	chr10:25518672-25519619	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	ZNF438	chr10:30948567-30948903	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	ZEB1	chr10:31471415-31471907	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PRKG1	chr10:51512328-51514280	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PRKG1	chr10:52234728-52235806	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PRKG1	chr10:52236111-52237005	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CTNNA3	chr10:67388099-67388446	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	HPSE2	chr10:98785111-98788224	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	HPSE2	chr10:99153764-99154377	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SORCS1	chr10:106847262-106847705	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SORCS1	chr10:106847932-106849322	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	ATRNL1	chr10:115366687-115367435	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	STIM1	chr11:4002512-4003075	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	HBG2	chr11:5480292-5480627	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	AC044810.3	chr11:7863512-7863860	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RIC3	chr11:8140716-8141356	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	LINC02548	chr11:13798002-13798378	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PDE3B	chr11:14716265-14716867	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PDE3B	chr11:14716929-14717805	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PDE3B	chr11:14717993-14718402	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	ANO5	chr11:22018510-22018970	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	ANO5	chr11:22019169-22019842	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	METTL15	chr11:28377264-28377596	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DCDC1	chr11:31316239-31320567	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DCDC1	chr11:31320733-31321356	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AC087276.2	chr11:43347070-43349460	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AC087276.2	chr11:43350077-43350438	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AC087276.2	chr11:43351764-43352113	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49777803-49779242	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49779652-49780012	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49793653-49796522	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49796720-49797604	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	MS4A13	chr11:60532609-60532996	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	MS4A13	chr11:60533330-60536275	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	XRRA1	chr11:74881694-74882406	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	TENM4	chr11:78677968-78682887	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	TENM4	chr11:78683254-78683693	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	MIR4300HG	chr11:82155930-82160312	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DLG2	chr11:85324826-85325182	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DLG2	chr11:85325384-85328322	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	TMEM135	chr11:87048329-87051383	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90400450-90404129	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90404380-90405760	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SLC36A4	chr11:93175231-93176315	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	DEUP1	chr11:93421079-93425646	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	JRKL	chr11:96408368-96408732	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CNTN5	chr11:99603137-99606515	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	BIRC2	chr11:102373333-102373692	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	BIRC2	chr11:102374276-102374634	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AP003049.2	chr11:109572474-109572822	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RDX	chr11:109881323-109882004	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FEZ1	chr11:125537087-125538087	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FEZ1	chr11:125538266-125542203	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NTM	chr11:132321560-132322023	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CACNA1C	chr12:2132981-2133506	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CACNA1C	chr12:2134611-2135030	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PRMT8	chr12:3395439-3395839	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PRMT8	chr12:3499462-3504268	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PRMT8	chr12:3504663-3505075	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	AC011604.2	chr12:21085163-21085525	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	LMNTD1	chr12:25488174-25488638	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CPNE8	chr12:38799880-38800308	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CPNE8	chr12:38800969-38802278	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CPNE8	chr12:38802688-38803281	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	SLC2A13	chr12:39981254-39982693	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	ADAMTS20	chr12:43472775-43474316	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	TMEM117	chr12:43908719-43909285	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	TMEM117	chr12:44109709-44111620	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	TMEM117	chr12:44111727-44113146	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	TMEM117	chr12:44113511-44114028	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AC122685.1	chr12:55485121-55485696	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	AC122685.1	chr12:55486868-55487278	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FAM19A2	chr12:61942029-61943297	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	FAM19A2	chr12:61944241-61944933	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	C12orf66	chr12:64197011-64197361	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	C12orf66	chr12:64197618-64198666	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_processed_pseudogene	AC012158.1	chr12:64290033-64290373	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_processed_pseudogene	AC012158.1	chr12:64290463-64291318	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=transcribed_processed_pseudogene	AC012158.1	chr12:64291507-64292050	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RAB3IP	chr12:69774947-69776489	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RAB3IP	chr12:69776625-69778338	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RAB3IP	chr12:69778513-69779288	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=antisense	LINC01481	chr12:70015092-70015551	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	NAV3	chr12:78072020-78072714	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	OTOGL	chr12:80247307-80248137	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	PTPRQ	chr12:80478962-80479305	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	LINC02391	chr12:92314069-92314615	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	LINC02391	chr12:92315064-92315933	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=lincRNA	LINC02391	chr12:92316004-92319819	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	EEA1	chr12:92917568-92919072	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CCDC38	chr12:95927708-95928048	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	CDK17	chr12:96318575-96319440	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	POLR3B	chr12:106472621-106474801	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	POLR3B	chr12:106475940-106476755	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RPH3A	chr12:112622225-112622845	95.1
chr11	36554200	36557452	RAG1	Intronic	gene_type=protein_coding	RPH3A	chr12:112623626-112625419	95.1
